city,lat,long,state,date
Anantapur,0,0,Andhra Pradesh,20260923
Ankleshwar,21.63236,72.99001,Gujarat,20260923
Ariyalur,11.13849,79.07556,Tamil Nadu,20260923
Aurangabad-Bihar,0,0,,20260923
Bagalkot,0,0,Karnataka,20260923
Beed,0,75.75634,Maharashtra,20260923
Belgaum,15.85929,74.61829,Karnataka,20260923
Bidar,17.90802,77.51524,Karnataka,20260923
Bihar Sharif,0,85.52389,Bihar,20260923
Buxar,0,0,Bihar,20260923
Chengalpattu,12.69184,79.97661,Tamil Nadu,20260923
Chhapra,20.92526,72.92886,Gujarat,20260923
Chikkamagaluru,0,75.774,Karnataka,20260923
Chittoor,0,0,Andhra Pradesh,20260923
Coimbatore,11.00555,76.96612,Tamil Nadu,20260923
Cuddalore,11.75617,79.76693,Tamil Nadu,20260923
Damoh,23.83312,79.4419,Madhya Pradesh,20260923
Darbhanga,0,85.89707,Bihar,20260923
Davanagere,0,0,,20260923
Dhanbad,0,86.42992,Jharkhand,20260923
Dharwad,15.46005,75.00778,Karnataka,20260923
Dhule,20.9013,74.77737,Maharashtra,20260923
Dindigul,10.36896,77.98036,Tamil Nadu,20260923
Dombivli,0,0,,20260923
Ernakulam,9.96714,76.29036,Kerala,20260923
Gadag,15.42977,75.62971,Karnataka,20260923
Gummidipoondi,0,0,,20260923
Hassan,13.00715,76.0962,Karnataka,20260923
Haveri,0,0,Karnataka,20260923
Hosur,12.73647,77.83264,Tamil Nadu,20260923
Imphal,0,93.9442,Manipur,20260923
Jorapokhar,0,0,,20260923
Kanchipuram,12.83515,79.70006,Tamil Nadu,20260923
Kannur,11.86752,75.35763,Kerala,20260923
Karur,10.95771,78.08095,Tamil Nadu,20260923
Karwar,14.81361,74.12972,Karnataka,20260923
Kashipur,29.21399,78.95693,Uttarakhand,20260923
Khairthal,0,76.91869,Rajasthan,20260923
Kochi,0,0,,20260923
Kohima,25.67467,94.11099,Nagaland,20260923
Kolar,0,0,Karnataka,20260923
Kollam,8.88113,76.58469,Kerala,20260923
Koppal,15.34522,76.15478,Karnataka,20260923
Kozhikode,11.24802,75.7804,Kerala,20260923
Madikeri,12.42602,75.7382,Karnataka,20260923
Madurai,0,0,Tamil Nadu,20260923
Maihar,0,80.76063,Madhya Pradesh,20260923
Motihari,27.09833,84.54916,Bihar,20260923
Munger,0,0,,20260923
Nagapattinam,0,79.84313,Tamil Nadu,20260923
Namakkal,11.22126,78.16524,Tamil Nadu,20260923
Ooty,11.4134,76.69521,Tamil Nadu,20260923
Palkalaiperur,0,0,,20260923
Pampore,34.01515,74.91895,Jammu and Kashmir,20260923
Panchkula,30.69461,76.8504,Haryana,20260923
Pathardih,23.6658,86.43166,Jharkhand,20260923
Perundurai,11.27564,77.58794,Tamil Nadu,20260923
Pudukottai,12.50157,78.59045,Tamil Nadu,20260923
Purnia,25.77895,87.47422,Bihar,20260923
Raichur,16.20546,77.35567,Karnataka,20260923
Ramanathapuram,9.37158,78.83077,Tamil Nadu,20260923
Ranipet,0,79.33331,Tamil Nadu,20260923
Sagar,0,0,,20260923
Salem,0,78.15538,Tamil Nadu,20260923
Samastipur,25.86222,85.77953,Bihar,20260923
Sasaram,24.94942,84.01645,Bihar,20260923
Shamli,29.4497,77.30959,Uttar Pradesh,20260923
Shillong,25.56892,91.88313,Meghalaya,20260923
Singrauli,0,0,,20260923
Siwan,26.22096,84.35609,Bihar,20260923
Sri Vijaya Puram,0,0,,20260923
Srikakulam,0,83.89751,Andhra Pradesh,20260923
Suakati,0,85.51543,Odisha,20260923
Thanjavur,10.78523,79.13909,Tamil Nadu,20260923
Thoothukudi,0,78.13425,Tamil Nadu,20260923
Tiruchirappalli,0,0,Tamil Nadu,20260923
Tirunelveli,0,77.6838,Tamil Nadu,20260923
Tirupati,13.63551,79.41989,Andhra Pradesh,20260923
Tirupur,11.11541,77.35456,Tamil Nadu,20260923
Tumakuru,13.34136,77.1022,Karnataka,20260923
Vellore,0,0,Tamil Nadu,20260923
Vijayapura,0,0,Karnataka,20260923
Virudhunagar Notes,0,0,,20260923
