city,lat,long,state,date
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260730
AURANGABAD-BIHAR,0,0,,20260730
BEED,0,75.75634,Maharashtra,20260730
BELGAUM,0,0,,20260730
BIDAR,17.90802,77.51524,Karnataka,20260730
BIHAR SHARIF,25.20084,85.52389,Bihar,20260730
BUXAR,0,83.98043,Bihar,20260730
BYRNIHAT-ASSAM,0,0,,20260730
CHENGALPATTU,0,0,Tamil Nadu,20260730
COIMBATORE,11.00555,76.96612,Tamil Nadu,20260730
DARBHANGA,26.15216,85.89707,Bihar,20260730
DAVANAGERE,0,0,,20260730
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260730
ELOOR,0,0,,20260730
ERNAKULAM,9.96714,76.29036,Kerala,20260730
GADAG,15.42977,75.62971,Karnataka,20260730
GANGTOK,27.32574,88.61216,Sikkim,20260730
GORAKHPUR,29.44768,75.67206,Haryana,20260730
HASSAN,13.00715,76.0962,Karnataka,20260730
HAVERI,14.79354,75.40448,Karnataka,20260730
HOSUR,12.73647,77.83264,Tamil Nadu,20260730
IMPHAL,24.80805,93.9442,Manipur,20260730
JIND,29.31577,76.31502,Haryana,20260730
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260730
KARUR,10.95771,78.08095,Tamil Nadu,20260730
KASHIPUR,0,78.95693,Uttarakhand,20260730
KHAIRTHAL,0,0,,20260730
KOCHI,9.93988,76.26022,Kerala,20260730
KOLAR,0,0,,20260730
KOLLAM,8.88113,76.58469,Kerala,20260730
KOPPAL,15.34522,76.15478,Karnataka,20260730
KOZHIKODE,11.24802,75.7804,Kerala,20260730
KURNOOL,15.82887,78.03602,Andhra Pradesh,20260730
MADURAI,9.919,78.11953,Tamil Nadu,20260730
MALEGAON,0,0,Maharashtra,20260730
MANGALORE,12.84654,74.84056,Karnataka,20260730
MANGURAHA,26.93841,84.39444,Bihar,20260730
MODINAGAR,0,77.57295,Rajasthan,20260730
MUNGER,0,0,Bihar,20260730
NAGAPATTINAM,0,79.84313,Tamil Nadu,20260730
NAHARLAGUN,0,93.69518,,20260730
NALBARI,0,0,Assam,20260730
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260730
NAYAGARH,20.12882,85.09626,Odisha,20260730
OOTY,11.4134,76.69521,Tamil Nadu,20260730
PALKALAIPERUR,0,0,,20260730
PATHARDIH,23.6658,86.43166,Jharkhand,20260730
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260730
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260730
RAICHUR,16.20546,77.35567,Karnataka,20260730
RAJGIR,25.02828,85.42079,Bihar,20260730
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260730
RANIPET,12.92471,79.33331,Tamil Nadu,20260730
RUPNAGAR,30.21013,73.99427,Punjab,20260730
SALEM,11.65376,78.15538,Tamil Nadu,20260730
SASARAM,0,84.01645,Bihar,20260730
SHIVAMOGGA,13.93157,75.56791,Karnataka,20260730
SIVASAGAR,0,0,,20260730
SIWAN,0,0,Bihar,20260730
SONIPAT,28.99478,77.01937,Haryana,20260730
SRI VIJAYA PURAM,0,0,,20260730
SRIKAKULAM,0,83.89751,Andhra Pradesh,20260730
SUAKATI,21.6143,85.51543,Odisha,20260730
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260730
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260730
TIRUNELVELI,0,0,,20260730
TIRUPATI,13.63551,79.41989,Andhra Pradesh,20260730
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260730
UDUPI,13.33467,74.74617,Karnataka,20260730
VELLORE,12.9184,79.13255,Tamil Nadu,20260730
VIRUDHUNAGAR,0,0,,20260730
YADGIR Notes,0,0,,20260730
