city,lat,long,state,date
AJMER,26.4521,74.63867,Rajasthan,20260807
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260807
AURANGABAD-BIHAR,0,0,,20260807
BELGAUM,15.85929,74.61829,Karnataka,20260807
BIDAR,17.90802,77.51524,Karnataka,20260807
BIHAR SHARIF,25.20084,85.52389,Bihar,20260807
BIKANER,0,0,,20260807
BUXAR,25.57548,83.98043,Bihar,20260807
BYASANAGAR,20.95569,86.12643,Odisha,20260807
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260807
CHHAL,0,0,,20260807
CHIKKABALLAPUR,0,0,,20260807
COIMBATORE,0,0,Tamil Nadu,20260807
CUDDALORE,11.75617,79.76693,Tamil Nadu,20260807
DARBHANGA,26.15216,85.89707,Bihar,20260807
DAVANAGERE,0,0,,20260807
DEHRADUN,0,78.03392,Uttarakhand,20260807
DHANBAD,23.79759,86.42992,Jharkhand,20260807
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260807
ERNAKULAM,0,0,Kerala,20260807
GANGTOK,27.32574,88.61216,Sikkim,20260807
HASSAN,0,0,Karnataka,20260807
HAVERI,14.79354,75.40448,Karnataka,20260807
HOSUR,12.73647,77.83264,Tamil Nadu,20260807
HUBBALLI,15.34776,75.13378,Karnataka,20260807
IMPHAL,24.80805,93.9442,Manipur,20260807
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260807
KARUR,10.95771,78.08095,Tamil Nadu,20260807
KASHIPUR,29.21399,78.95693,Uttarakhand,20260807
KATIHAR,25.53852,87.57044,Bihar,20260807
KHURJA,28.25382,77.85535,Uttar Pradesh,20260807
KISHANGANJ,26.10224,87.95534,Bihar,20260807
KOCHI,9.93988,76.26022,Kerala,20260807
KOLAR,13.13768,78.12999,Karnataka,20260807
KOLLAM,0,76.58469,Kerala,20260807
KOPPAL,0,0,Karnataka,20260807
KOZHIKODE,11.24802,75.7804,Kerala,20260807
LUDHIANA,30.91204,75.85379,Punjab,20260807
MADURAI,0,78.11953,Tamil Nadu,20260807
MANDIKHERA,0,0,Haryana,20260807
MANGALORE,0,74.84056,Karnataka,20260807
MANGURAHA,26.93841,84.39444,Bihar,20260807
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260807
NALBARI,26.43937,91.44041,Assam,20260807
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260807
NARNAUL,0,0,Haryana,20260807
NAYAGARH,0,85.09626,Odisha,20260807
OOTY,0,0,Tamil Nadu,20260807
PALKALAIPERUR,0,0,,20260807
PATHARDIH,0,0,,20260807
PERUNDURAI,0,77.58794,Tamil Nadu,20260807
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260807
RAICHUR,0,0,Karnataka,20260807
RAJGIR,0,85.42079,Bihar,20260807
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260807
RANIPET,12.92471,79.33331,Tamil Nadu,20260807
RUPNAGAR,30.21013,73.99427,Punjab,20260807
SALEM,11.65376,78.15538,Tamil Nadu,20260807
SASARAM,24.94942,84.01645,Bihar,20260807
SIVASAGAR,0,0,,20260807
SRI VIJAYA PURAM,0,0,,20260807
SRIKAKULAM,18.2989,83.89751,Andhra Pradesh,20260807
SUAKATI,0,85.51543,Odisha,20260807
TALCHER,0,85.23354,Odisha,20260807
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260807
TIRUCHIRAPPALLI,0,0,Tamil Nadu,20260807
TIRUNELVELI,0,77.6838,Tamil Nadu,20260807
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260807
UDUPI,0,74.74617,Karnataka,20260807
VELLORE,0,0,,20260807
VIJAYAPURA,16.82442,75.71537,Karnataka,20260807
VIRUDHUNAGAR,0,0,,20260807
YAMUNA NAGAR Notes,0,0,,20260807
