city,lat,long,state,date
ARIYALUR,0,79.07556,Tamil Nadu,20260918
AURANGABAD-BIHAR,0,0,,20260918
BAGALKOT,16.18673,75.69614,Karnataka,20260918
BELGAUM,15.85929,74.61829,Karnataka,20260918
BIDAR,17.90802,77.51524,Karnataka,20260918
BUXAR,25.57548,83.98043,Bihar,20260918
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260918
CHIKKABALLAPUR,0,0,,20260918
CHITTORGARH,24.88963,74.62403,Rajasthan,20260918
COIMBATORE,0,0,Tamil Nadu,20260918
DARBHANGA,0,0,Bihar,20260918
DHANBAD,23.79759,86.42992,Jharkhand,20260918
DHOLPUR,26.69286,77.87968,Rajasthan,20260918
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260918
DURGAPUR,0,87.30801,West Bengal,20260918
ERNAKULAM,0,0,,20260918
GADAG,0,0,,20260918
GANGTOK,27.32574,88.61216,Sikkim,20260918
GORAKHPUR,29.44768,75.67206,Haryana,20260918
GUMMIDIPOONDI,0,0,,20260918
HASSAN,0,0,Karnataka,20260918
HAVERI,14.79354,75.40448,Karnataka,20260918
HOSUR,0,0,,20260918
IMPHAL,0,0,,20260918
JALNA,19.84102,75.88636,Maharashtra,20260918
JIND,29.31577,76.31502,Haryana,20260918
JORAPOKHAR,22.41141,85.76497,Jharkhand,20260918
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260918
KARUR,10.95771,78.08095,Tamil Nadu,20260918
KARWAR,14.81361,74.12972,Karnataka,20260918
KASHIPUR,29.21399,78.95693,Uttarakhand,20260918
KOCHI,9.93988,76.26022,Kerala,20260918
KOLAR,13.13768,78.12999,Karnataka,20260918
KOLLAM,8.88113,76.58469,Kerala,20260918
KOPPAL,15.34522,76.15478,Karnataka,20260918
KOZHIKODE,0,0,,20260918
KURNOOL,0,78.03602,Andhra Pradesh,20260918
MADURAI,0,0,Tamil Nadu,20260918
MANDIKHERA,0,77.00873,Haryana,20260918
MANGURAHA,0,84.39444,Bihar,20260918
MATHURA,27.5035,77.67215,Uttar Pradesh,20260918
MOTIHARI,0,0,Bihar,20260918
MUNGER,25.37459,86.47455,Bihar,20260918
NAGAON,26.35,92.66667,Assam,20260918
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260918
NAMAKKAL,0,0,Tamil Nadu,20260918
OOTY,0,0,Tamil Nadu,20260918
PALKALAIPERUR,0,0,,20260918
PAMPORE,34.01515,74.91895,Jammu and Kashmir,20260918
PANCHKULA,30.69461,76.8504,Haryana,20260918
PATHARDIH,23.6658,86.43166,Jharkhand,20260918
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260918
RAICHUR,16.20546,77.35567,Karnataka,20260918
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260918
RANIPET,12.92471,79.33331,Tamil Nadu,20260918
SALEM,11.65376,78.15538,Tamil Nadu,20260918
SAMASTIPUR,25.86222,85.77953,Bihar,20260918
SHAMLI,0,0,,20260918
SHILLONG,25.56892,91.88313,Meghalaya,20260918
SINGRAULI,24.19973,82.67535,Madhya Pradesh,20260918
SRI VIJAYA PURAM,0,0,,20260918
SRIKAKULAM,0,83.89751,Andhra Pradesh,20260918
SUAKATI,0,0,,20260918
TENSA,0,85.17127,Odisha,20260918
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260918
THOOTHUKUDI,8.76735,78.13425,Tamil Nadu,20260918
TIRUCHIRAPPALLI,0,0,Tamil Nadu,20260918
TIRUNELVELI,0,0,,20260918
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260918
TUMAKURU,13.34136,77.1022,Karnataka,20260918
VELLORE,12.9184,79.13255,Tamil Nadu,20260918
VIJAYAPURA,16.82442,75.71537,Karnataka,20260918
VIRUDHUNAGAR Notes,0,0,,20260918
