city,lat,long,state,date
Amaravati,0,0,,20260924
Ankleshwar,21.63236,72.99001,Gujarat,20260924
Ariyalur,11.13849,79.07556,Tamil Nadu,20260924
Aurangabad-Bihar,0,0,,20260924
Bagalkot,16.18673,75.69614,Karnataka,20260924
Belgaum,0,0,Karnataka,20260924
Bhagalpur,25.24446,86.97183,Bihar,20260924
Bidar,17.90802,77.51524,Karnataka,20260924
Bihar Sharif,25.20084,85.52389,Bihar,20260924
Buxar,0,0,,20260924
Chamarajanagar,0,76.93949,Karnataka,20260924
Chengalpattu,12.69184,79.97661,Tamil Nadu,20260924
Coimbatore,11.00555,76.96612,Tamil Nadu,20260924
Cuddalore,0,0,,20260924
Damoh,0,0,,20260924
Darbhanga,26.15216,85.89707,Bihar,20260924
Davanagere,0,0,,20260924
Dhanbad,23.79759,86.42992,Jharkhand,20260924
Dhule,20.9013,74.77737,Maharashtra,20260924
Dindigul,10.36896,77.98036,Tamil Nadu,20260924
Ernakulam,9.96714,76.29036,Kerala,20260924
Gadag,15.42977,75.62971,Karnataka,20260924
Gangtok,27.32574,88.61216,Sikkim,20260924
Hassan,13.00715,76.0962,Karnataka,20260924
Haveri,14.79354,75.40448,Karnataka,20260924
Hosur,12.73647,77.83264,Tamil Nadu,20260924
Hubballi,15.34776,75.13378,Karnataka,20260924
Imphal,24.80805,93.9442,Manipur,20260924
Jalna,19.84102,75.88636,Maharashtra,20260924
Jorapokhar,0,0,Jharkhand,20260924
Kanchipuram,0,79.70006,Tamil Nadu,20260924
Karur,10.95771,78.08095,Tamil Nadu,20260924
Karwar,14.81361,74.12972,Karnataka,20260924
Kashipur,0,0,Uttarakhand,20260924
Kochi,9.93988,76.26022,Kerala,20260924
Kolar,0,0,Karnataka,20260924
Kollam,0,76.58469,Kerala,20260924
Koppal,15.34522,76.15478,Karnataka,20260924
Kozhikode,11.24802,75.7804,Kerala,20260924
Madurai,9.919,78.11953,Tamil Nadu,20260924
Maihar,0,0,Madhya Pradesh,20260924
Manguraha,26.93841,84.39444,Bihar,20260924
Milupara,0,0,,20260924
Munger,25.37459,86.47455,Bihar,20260924
Mysuru,12.29791,76.63925,Karnataka,20260924
Nagapattinam,10.76377,79.84313,Tamil Nadu,20260924
Namakkal,0,78.16524,Tamil Nadu,20260924
Ooty,0,76.69521,Tamil Nadu,20260924
Palkalaiperur,0,0,,20260924
Pampore,0,0,,20260924
Pathardih,23.6658,86.43166,Jharkhand,20260924
Perundurai,0,77.58794,Tamil Nadu,20260924
Pudukottai,0,0,,20260924
Purnia,25.77895,87.47422,Bihar,20260924
Raichur,16.20546,77.35567,Karnataka,20260924
Ramanathapuram,0,0,Tamil Nadu,20260924
Ranipet,12.92471,79.33331,Tamil Nadu,20260924
Salem,0,0,Tamil Nadu,20260924
Sasaram,24.94942,84.01645,Bihar,20260924
Shamli,29.4497,77.30959,Uttar Pradesh,20260924
Shillong,25.56892,91.88313,Meghalaya,20260924
Shivamogga,13.93157,75.56791,Karnataka,20260924
Singrauli,24.19973,82.67535,Madhya Pradesh,20260924
Siwan,26.22096,84.35609,Bihar,20260924
Sri Vijaya Puram,0,0,,20260924
Srikakulam,18.2989,83.89751,Andhra Pradesh,20260924
Suakati,21.6143,85.51543,Odisha,20260924
Thanjavur,10.78523,79.13909,Tamil Nadu,20260924
Tiruchirappalli,10.8155,78.69651,Tamil Nadu,20260924
Tirunelveli,8.72742,77.6838,Tamil Nadu,20260924
Tirupur,11.11541,77.35456,Tamil Nadu,20260924
Tumakuru,0,77.1022,Karnataka,20260924
Tumidih,0,0,Chhattisgarh,20260924
Ujjain,23.18239,75.77643,Madhya Pradesh,20260924
Vellore,12.9184,79.13255,Tamil Nadu,20260924
Vijayapura,16.82442,75.71537,Karnataka,20260924
Virudhunagar Notes,0,0,,20260924
