city,lat,long,state,date
ARIYALUR,0,0,Tamil Nadu,20260813
AURANGABAD-BIHAR,0,0,,20260813
BAGALKOT,16.18673,75.69614,Karnataka,20260813
BARBIL,22.10194,85.37752,Odisha,20260813
BARIPADA,21.93458,86.72852,Odisha,20260813
BIDAR,0,77.51524,Karnataka,20260813
BIHAR SHARIF,0,85.52389,Bihar,20260813
BUXAR,0,83.98043,Bihar,20260813
CHENGALPATTU,0,0,Tamil Nadu,20260813
CHIKKAMAGALURU,0,75.774,Karnataka,20260813
CHITTOOR,0,79.0956,Andhra Pradesh,20260813
DARBHANGA,26.15216,85.89707,Bihar,20260813
DEHRADUN,0,0,,20260813
DHANBAD,23.79759,86.42992,Jharkhand,20260813
DHARWAD,0,0,,20260813
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260813
ELOOR,0,0,,20260813
ERNAKULAM,9.96714,76.29036,Kerala,20260813
FATEHPUR SIKRI,27.0937,77.66003,Uttar Pradesh,20260813
HASSAN,13.00715,76.0962,Karnataka,20260813
HAVERI,14.79354,75.40448,Karnataka,20260813
HOSUR,12.73647,77.83264,Tamil Nadu,20260813
IMPHAL,24.80805,93.9442,Manipur,20260813
JALNA,19.84102,75.88636,Maharashtra,20260813
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260813
KARUR,10.95771,78.08095,Tamil Nadu,20260813
KARWAR,14.81361,74.12972,Karnataka,20260813
KASHIPUR,0,0,Uttarakhand,20260813
KATIHAR,25.53852,87.57044,Bihar,20260813
KHAIRTHAL,0,0,,20260813
KHORA,0,0,,20260813
KOCHI,0,76.26022,Kerala,20260813
KOLAR,13.13768,78.12999,Karnataka,20260813
KOLLAM,0,76.58469,Kerala,20260813
KOPPAL,0,0,Karnataka,20260813
KOZHIKODE,11.24802,75.7804,Kerala,20260813
MADIKERI,0,75.7382,Karnataka,20260813
MADURAI,9.919,78.11953,Tamil Nadu,20260813
MAIHAR,0,0,Madhya Pradesh,20260813
MUNGER,0,86.47455,Bihar,20260813
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260813
NALBARI,26.43937,91.44041,Assam,20260813
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260813
NAYAGARH,20.12882,85.09626,Odisha,20260813
OOTY,11.4134,76.69521,Tamil Nadu,20260813
PALKALAIPERUR,0,0,,20260813
PAMPORE,34.01515,74.91895,Jammu and Kashmir,20260813
PANIPAT,29.38747,76.96825,Haryana,20260813
PATHARDIH,23.6658,86.43166,Jharkhand,20260813
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260813
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260813
RAICHUR,16.20546,77.35567,Karnataka,20260813
RAJGIR,0,85.42079,Bihar,20260813
RAMANATHAPURAM,0,0,,20260813
RANIPET,12.92471,79.33331,Tamil Nadu,20260813
SAHARSA,25.87498,86.59611,Bihar,20260813
SALEM,0,0,Tamil Nadu,20260813
SANGLI,16.85438,74.56417,Maharashtra,20260813
SASARAM,0,0,,20260813
SINGRAULI,24.19973,82.67535,Madhya Pradesh,20260813
SRI VIJAYA PURAM,0,0,,20260813
SUAKATI,0,0,Odisha,20260813
THANJAVUR,0,79.13909,Tamil Nadu,20260813
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260813
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260813
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260813
TUMAKURU,0,77.1022,Karnataka,20260813
TUMIDIH,0,82.87393,Chhattisgarh,20260813
UDUPI,0,0,Karnataka,20260813
UJJAIN,23.18239,75.77643,Madhya Pradesh,20260813
VELLORE,12.9184,79.13255,Tamil Nadu,20260813
VIRUDHUNAGAR,0,0,,20260813
YADGIR Notes,0,0,,20260813
