City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sirsa,Very Poor,386,"PM
10",1/1,
Bikaner,Poor,246,"PM
10",1/1,
Kaithal,Poor,241,"PM
2.5",1/1,
Hisar,Poor,238,"PM
2.5",1/1,
Panchgaon,Poor,224,"PM
2.5",1/1,
Charkhi Dadri,Poor,216,"PM
2.5",1/1,
Panipat,Poor,210,"PM
10",1/1,
Gurugram,Poor,208,"PM , PM
10 2.5",2/4,
Byrnihat (Meghalaya),Poor,207,"PM
2.5",1/1,
Baghpat,Poor,207,"PM
10",1/2,
Meerut,Moderate,184,"PM , PM
10 2.5",4/4,
Hanumangarh,Moderate,183,"PM
10",1/1,
Churu,Moderate,182,"PM
10",1/1,
Ghaziabad,Moderate,176,"PM , PM
10 2.5",6/6,
Baddi,Moderate,171,"PM
10",1/1,
Delhi,Moderate,167,"PM
10",45/47,
Yamuna Nagar,Moderate,166,"PM
10",1/1,
Angul,Moderate,163,"O
3",1/1,
Muzaffarnagar,Moderate,162,"PM
10",1/1,
Ballabgarh,Moderate,159,"PM
10",1/1,
Ambala,Moderate,159,"PM
2.5",1/1,
Bhiwani,Moderate,155,"PM
2.5",1/1,
Bathinda,Moderate,153,"PM
10",1/1,
Rupnagar,Moderate,150,"PM
10",1/1,
Dausa,Moderate,150,"PM
10",1/1,
Rohtak,Moderate,149,"PM
10",1/1,
Jind,Moderate,149,"PM
2.5",1/1,
Dharuhera,Moderate,148,"PM
2.5",1/1,
Pali,Moderate,148,"PM
10",1/1,
Karnal,Moderate,147,"PM
2.5",1/1,
Bahadurgarh,Moderate,147,"PM
2.5",1/1,
Greater Noida,Moderate,146,"PM
10",2/2,
Barmer,Moderate,144,"PM
10",1/1,
Manesar,Moderate,142,"PM
2.5",1/1,
Bileipada,Moderate,139,"PM
10",1/1,
Vatva,Moderate,136,"PM
10",1/1,
Jaisalmer,Moderate,135,"PM
10",1/1,
Sikar,Moderate,133,"PM
10",1/1,
Talcher,Moderate,130,"PM
2.5",1/1,
Jaipur,Moderate,130,"PM
10",6/6,
Panchkula,Moderate,128,"PM
2.5",1/1,
Siliguri,Moderate,128,"NO
2",1/1,
Noida,Moderate,128,"PM
10",4/4,
Karauli,Moderate,126,"PM
10",1/1,
Kurukshetra,Moderate,126,"PM
2.5",1/1,
Udaipur,Moderate,126,"PM
10",1/1,
Sonipat,Moderate,126,"PM
10",1/1,
Barbil,Moderate,126,"O
3",1/1,
Tonk,Moderate,125,"PM
10",1/1,
Agartala,Moderate,123,"PM
10",1/2,
Jhalawar,Moderate,123,CO,1/1,
Jhunjhunu,Moderate,121,"PM
10",1/1,
Gummidipoondi,Moderate,120,"PM
2.5",1/1,
Dhanbad,Moderate,120,"PM
10",1/2,
Bhiwadi,Moderate,120,"PM
2.5",2/2,
Sri Ganganagar,Moderate,119,"PM
10",1/1,
Saharsa,Moderate,119,"PM
10",1/1,
Fatehabad,Moderate,118,"PM
10",1/1,
Hapur,Moderate,117,"PM
10",1/1,
Jalore,Moderate,115,"PM
10",1/1,
Byrnihat (Assam),Moderate,114,"PM
2.5",1/1,
Sawai Madhopur,Moderate,114,"PM
10",1/1,
Pithampur,Moderate,112,"PM
10",1/1,
Bharatpur,Moderate,112,"O
3",1/1,
Bhilwara,Moderate,111,"PM
10",1/1,
Nagaur,Moderate,110,"PM
10",1/1,
Dhule,Moderate,110,"PM
10",1/1,
Gwalior,Moderate,109,"PM , O
10 3",3/4,
Jodhpur,Moderate,109,"PM
10",4/5,
Agra,Moderate,108,"PM
10",5/6,
Ludhiana,Moderate,107,"PM
10",1/1,
Patiala,Moderate,106,"PM
10",1/1,
Lucknow,Moderate,105,"PM , O
2.5 3",6/6,
Ahmedabad,Moderate,104,"PM , O
10 3",8/9,
Mandikhera,Moderate,102,CO,1/1,
Jalandhar,Moderate,101,"PM
2.5",1/1,
Ajmer,Satisfactory,100,"PM
10",1/1,
Pratapgarh,Satisfactory,100,"PM
10",1/1,
Byasanagar,Satisfactory,100,"O
3",1/1,
Chittorgarh,Satisfactory,99,"PM
10",1/1,
Baran,Satisfactory,99,"PM
10",1/1,
Faridabad,Satisfactory,99,"PM
2.5",2/4,
Gandhinagar,Satisfactory,98,"PM
10",2/3,
Alwar,Satisfactory,98,"PM
10",1/1,
Ratlam,Satisfactory,98,"PM
10",1/1,
Kota,Satisfactory,97,"PM
10",3/3,
Bulandshahr,Satisfactory,97,"PM
10",1/1,
Dewas,Satisfactory,94,"PM
10",1/1,
Sagar,Satisfactory,94,"PM
10",1/2,
Ujjain,Satisfactory,93,"PM
10",1/2,
Bhopal,Satisfactory,92,"PM
10",3/3,
Vapi,Satisfactory,91,"PM
2.5",1/1,
Kalyan,Satisfactory,91,"PM
10",1/2,
Raebareli,Satisfactory,90,"O
3",1/1,
Vrindavan,Satisfactory,90,"PM
10",1/1,
Chandigarh,Satisfactory,90,"PM
10",2/3,
