city,lat,long,state,date
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260904
ARRAH,0,84.66335,Bihar,20260904
AURANGABAD-BIHAR,0,0,,20260904
BAGALKOT,16.18673,75.69614,Karnataka,20260904
BARAUT,29.10199,77.26334,Uttar Pradesh,20260904
BELGAUM,15.85929,74.61829,Karnataka,20260904
BIDAR,0,0,,20260904
BUXAR,0,83.98043,Bihar,20260904
BYRNIHAT- MEGHALAYA,0,0,,20260904
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260904
DARBHANGA,26.15216,85.89707,Bihar,20260904
DAVANAGERE,0,0,,20260904
DHANBAD,23.79759,86.42992,Jharkhand,20260904
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260904
ERNAKULAM,9.96714,76.29036,Kerala,20260904
FATEHABAD,0,75.45554,Haryana,20260904
GANGTOK,27.32574,88.61216,Sikkim,20260904
HASSAN,0,0,Karnataka,20260904
HAVERI,14.79354,75.40448,Karnataka,20260904
HOSUR,12.73647,77.83264,Tamil Nadu,20260904
IMPHAL,24.80805,93.9442,Manipur,20260904
JALNA,19.84102,75.88636,Maharashtra,20260904
KADAPA,0,78.82346,Andhra Pradesh,20260904
KANCHIPURAM,0,0,Tamil Nadu,20260904
KANNUR,11.86752,75.35763,Kerala,20260904
KARUR,10.95771,78.08095,Tamil Nadu,20260904
KASHIPUR,0,0,Uttarakhand,20260904
KOCHI,0,76.26022,Kerala,20260904
KOLAR,13.13768,78.12999,Karnataka,20260904
KOLLAM,8.88113,76.58469,Kerala,20260904
KOPPAL,15.34522,76.15478,Karnataka,20260904
KOZHIKODE,11.24802,75.7804,Kerala,20260904
LEH,34.16504,77.58402,Ladakh,20260904
LUDHIANA,30.91204,75.85379,Punjab,20260904
MADURAI,9.919,78.11953,Tamil Nadu,20260904
MANDIKHERA,27.94118,77.00873,Haryana,20260904
MANGALORE,0,0,,20260904
MILUPARA,22.18205,83.51923,Chhattisgarh,20260904
MODINAGAR,0,0,,20260904
MUNGER,0,86.47455,Bihar,20260904
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260904
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260904
OOTY,11.4134,76.69521,Tamil Nadu,20260904
PALKALAIPERUR,0,0,,20260904
PATHARDIH,23.6658,86.43166,Jharkhand,20260904
PERUNDURAI,0,0,Tamil Nadu,20260904
PUDUKOTTAI,0,0,,20260904
RAICHUR,16.20546,77.35567,Karnataka,20260904
RAJGIR,25.02828,85.42079,Bihar,20260904
RAMANATHAPURAM,0,0,,20260904
RANIPET,12.92471,79.33331,Tamil Nadu,20260904
SALEM,0,0,Tamil Nadu,20260904
SHILLONG,25.56892,91.88313,Meghalaya,20260904
SINGRAULI,24.19973,82.67535,Madhya Pradesh,20260904
SRI VIJAYA PURAM,0,0,,20260904
SUAKATI,21.6143,85.51543,Odisha,20260904
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260904
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260904
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260904
TIRUPATI,13.63551,79.41989,Andhra Pradesh,20260904
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260904
TUMAKURU,13.34136,77.1022,Karnataka,20260904
UDUPI,13.33467,74.74617,Karnataka,20260904
VELLORE,0,0,,20260904
VIRUDHUNAGAR,0,0,,20260904
YADGIR Notes,0,0,,20260904
