city,lat,long,state,date
ARIYALUR,0,0,Tamil Nadu,20260731
ARRAH,25.55629,84.66335,Bihar,20260731
AURANGABAD-BIHAR,0,0,,20260731
BELGAUM,15.85929,74.61829,Karnataka,20260731
BIDAR,17.90802,77.51524,Karnataka,20260731
BIHAR SHARIF,0,85.52389,Bihar,20260731
BOISAR,0,72.75598,Maharashtra,20260731
BUXAR,0,0,Bihar,20260731
BYRNIHAT- ASSAM,0,0,,20260731
CHENGALPATTU,0,79.97661,Tamil Nadu,20260731
CHIKKAMAGALURU,0,0,Karnataka,20260731
DARBHANGA,26.15216,85.89707,Bihar,20260731
DINDIGUL,0,77.98036,Tamil Nadu,20260731
ELOOR,0,0,,20260731
ERNAKULAM,9.96714,76.29036,Kerala,20260731
GADAG,15.42977,75.62971,Karnataka,20260731
GANGTOK,27.32574,88.61216,Sikkim,20260731
HASSAN,13.00715,76.0962,Karnataka,20260731
HAVERI,14.79354,75.40448,Karnataka,20260731
HINGOLI,19.71464,77.14238,Maharashtra,20260731
HISAR,29.15394,75.72294,Haryana,20260731
HOSUR,12.73647,77.83264,Tamil Nadu,20260731
IMPHAL,24.80805,93.9442,Manipur,20260731
KAKINADA,16.96036,82.23809,Andhra Pradesh,20260731
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260731
KARAULI,0,0,,20260731
KARUR,0,78.08095,Tamil Nadu,20260731
KASHIPUR,0,0,,20260731
KHAIRTHAL,27.6331,76.91869,Rajasthan,20260731
KOCHI,9.93988,76.26022,Kerala,20260731
KOLAR,13.13768,78.12999,Karnataka,20260731
KOLLAM,0,0,,20260731
KOPPAL,15.34522,76.15478,Karnataka,20260731
KOZHIKODE,0,0,,20260731
MADURAI,9.919,78.11953,Tamil Nadu,20260731
MALEGAON,20.54966,74.53462,Maharashtra,20260731
MANESAR,28.35311,76.94036,Haryana,20260731
MANGALORE,0,0,Karnataka,20260731
MUNGER,25.37459,86.47455,Bihar,20260731
NAGAPATTINAM,0,0,,20260731
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260731
NAYAGARH,20.12882,85.09626,Odisha,20260731
OOTY,0,0,Tamil Nadu,20260731
PALKALAIPERUR,0,0,,20260731
PALWAL,0,0,Haryana,20260731
PAMPORE,0,74.91895,Jammu and Kashmir,20260731
PANIPAT,29.38747,76.96825,Haryana,20260731
PATHARDIH,23.6658,86.43166,Jharkhand,20260731
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260731
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260731
RAEBARELI,26.2309,81.23315,Uttar Pradesh,20260731
RAICHUR,16.20546,77.35567,Karnataka,20260731
RAJGIR,25.02828,85.42079,Bihar,20260731
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260731
RANIPET,12.92471,79.33331,Tamil Nadu,20260731
RUPNAGAR,30.21013,73.99427,Punjab,20260731
SALEM,0,0,,20260731
SASARAM,0,0,,20260731
SHIVAMOGGA,13.93157,75.56791,Karnataka,20260731
SIKAR,0,0,Rajasthan,20260731
SIVASAGAR,0,0,,20260731
SRI VIJAYA PURAM,0,0,,20260731
SRIKAKULAM,0,0,Andhra Pradesh,20260731
SUAKATI,21.6143,85.51543,Odisha,20260731
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260731
TIRUCHIRAPPALLI,0,0,Tamil Nadu,20260731
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260731
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260731
UDUPI,13.33467,74.74617,Karnataka,20260731
VAPI,20.37175,72.90493,Gujarat,20260731
VELLORE,12.9184,79.13255,Tamil Nadu,20260731
VIRUDHUNAGAR Notes,0,0,,20260731
