city,lat,long,state,date
AIZAWL,0,0,Mizoram,20260811
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260811
AURANGABAD-BIHAR,0,0,,20260811
BARAN,25.1,76.51667,Rajasthan,20260811
BIDAR,0,0,Karnataka,20260811
BIHAR SHARIF,25.20084,85.52389,Bihar,20260811
BIKANER,28.01762,73.31495,Rajasthan,20260811
BUXAR,25.57548,83.98043,Bihar,20260811
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260811
CHIKKAMAGALURU,13.32231,75.774,Karnataka,20260811
CUDDALORE,0,0,Tamil Nadu,20260811
DARBHANGA,0,85.89707,Bihar,20260811
DHANBAD,23.79759,86.42992,Jharkhand,20260811
DHARWAD,0,0,,20260811
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260811
ERNAKULAM,9.96714,76.29036,Kerala,20260811
GADAG,0,75.62971,Karnataka,20260811
GANGTOK,0,88.61216,Sikkim,20260811
HASSAN,0,0,,20260811
HAVERI,14.79354,75.40448,Karnataka,20260811
HOSUR,12.73647,77.83264,Tamil Nadu,20260811
IMPHAL,24.80805,93.9442,Manipur,20260811
JHALAWAR,24.59633,76.16499,Rajasthan,20260811
JIND,29.31577,76.31502,Haryana,20260811
KADAPA,14.47995,78.82346,Andhra Pradesh,20260811
KAKINADA,16.96036,82.23809,Andhra Pradesh,20260811
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260811
KARAULI,26.49831,77.02755,Rajasthan,20260811
KARUR,10.95771,78.08095,Tamil Nadu,20260811
KASHIPUR,29.21399,78.95693,Uttarakhand,20260811
KATIHAR,25.53852,87.57044,Bihar,20260811
KHAIRTHAL,27.6331,76.91869,Rajasthan,20260811
KOCHI,0,76.26022,Kerala,20260811
KOLAR,13.13768,78.12999,Karnataka,20260811
KOLLAM,8.88113,76.58469,Kerala,20260811
KOPPAL,0,0,Karnataka,20260811
KOZHIKODE,11.24802,75.7804,Kerala,20260811
KURNOOL,0,78.03602,Andhra Pradesh,20260811
MADURAI,9.919,78.11953,Tamil Nadu,20260811
MAIHAR,24.26594,80.76063,Madhya Pradesh,20260811
MILUPARA,0,83.51923,Chhattisgarh,20260811
NAGAPATTINAM,0,79.84313,Tamil Nadu,20260811
NAGAUR,0,0,,20260811
NALBARI,26.43937,91.44041,Assam,20260811
NAMAKKAL,0,78.16524,Tamil Nadu,20260811
NAYAGARH,0,85.09626,Odisha,20260811
OOTY,0,0,,20260811
PALKALAIPERUR,0,0,,20260811
PAMPORE,34.01515,74.91895,Jammu and Kashmir,20260811
PATHARDIH,23.6658,86.43166,Jharkhand,20260811
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260811
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260811
RAICHUR,16.20546,77.35567,Karnataka,20260811
RAJGIR,25.02828,85.42079,Bihar,20260811
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260811
RANIPET,12.92471,79.33331,Tamil Nadu,20260811
SALEM,11.65376,78.15538,Tamil Nadu,20260811
SASARAM,24.94942,84.01645,Bihar,20260811
SIVASAGAR,0,0,,20260811
SRI VIJAYA PURAM,0,0,,20260811
SRIKAKULAM,18.2989,83.89751,Andhra Pradesh,20260811
SUAKATI,21.6143,85.51543,Odisha,20260811
THANE,19.19704,72.96355,Maharashtra,20260811
THANJAVUR,0,79.13909,Tamil Nadu,20260811
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260811
TIRUNELVELI,0,0,Tamil Nadu,20260811
TIRUPATI,13.63551,79.41989,Andhra Pradesh,20260811
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260811
TUMAKURU,13.34136,77.1022,Karnataka,20260811
UDUPI,0,74.74617,Karnataka,20260811
VELLORE,12.9184,79.13255,Tamil Nadu,20260811
VIRUDHUNAGAR Notes,0,0,,20260811
