city,lat,long,state,date
ARIYALUR,0,0,Tamil Nadu,20260919
ARRAH,0,0,Bihar,20260919
AURANGABAD-BIHAR,0,0,,20260919
BAGALKOT,16.18673,75.69614,Karnataka,20260919
BELGAUM,0,0,Karnataka,20260919
BETTIAH,26.80229,84.50311,Bihar,20260919
BIDAR,0,77.51524,Karnataka,20260919
BUXAR,0,83.98043,Bihar,20260919
BYRNIHAT- MEGHALAYA,0,0,,20260919
CHENGALPATTU,0,0,,20260919
CHHAPRA,20.92526,72.92886,Gujarat,20260919
COIMBATORE,0,0,,20260919
CUDDALORE,11.75617,79.76693,Tamil Nadu,20260919
DARBHANGA,26.15216,85.89707,Bihar,20260919
DAVANAGERE,0,0,,20260919
DHANBAD,23.79759,86.42992,Jharkhand,20260919
DHULE,20.9013,74.77737,Maharashtra,20260919
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260919
ELOOR,0,0,,20260919
ERNAKULAM,9.96714,76.29036,Kerala,20260919
GADAG,15.42977,75.62971,Karnataka,20260919
GUMMIDIPOONDI,0,0,,20260919
HASSAN,13.00715,76.0962,Karnataka,20260919
HAVERI,14.79354,75.40448,Karnataka,20260919
HOSUR,12.73647,77.83264,Tamil Nadu,20260919
IMPHAL,0,93.9442,Manipur,20260919
JORAPOKHAR,0,0,Jharkhand,20260919
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260919
KARAULI,26.49831,77.02755,Rajasthan,20260919
KARUR,0,0,,20260919
KARWAR,14.81361,74.12972,Karnataka,20260919
KASHIPUR,29.21399,78.95693,Uttarakhand,20260919
KHANNA,0,0,Punjab,20260919
KOCHI,9.93988,76.26022,Kerala,20260919
KOLAR,0,78.12999,Karnataka,20260919
KOLLAM,0,0,,20260919
KOPPAL,15.34522,76.15478,Karnataka,20260919
KOZHIKODE,11.24802,75.7804,Kerala,20260919
MADIKERI,0,0,Karnataka,20260919
MADURAI,9.919,78.11953,Tamil Nadu,20260919
MALEGAON,20.54966,74.53462,Maharashtra,20260919
MANGURAHA,0,0,,20260919
MILUPARA,0,83.51923,Chhattisgarh,20260919
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260919
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260919
OOTY,11.4134,76.69521,Tamil Nadu,20260919
PALKALAIPERUR,0,0,,20260919
PAMPORE,34.01515,74.91895,Jammu and Kashmir,20260919
PANCHKULA,30.69461,76.8504,Haryana,20260919
PARADEEP,0,0,,20260919
PATHARDIH,23.6658,86.43166,Jharkhand,20260919
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260919
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260919
PURNIA,25.77895,87.47422,Bihar,20260919
RAICHUR,16.20546,77.35567,Karnataka,20260919
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260919
RANIPET,0,0,Tamil Nadu,20260919
SAHARSA,25.87498,86.59611,Bihar,20260919
SALEM,11.65376,78.15538,Tamil Nadu,20260919
SAMASTIPUR,0,85.77953,Bihar,20260919
SHAMLI,0,0,,20260919
SHILLONG,0,91.88313,Meghalaya,20260919
SINGRAULI,24.19973,82.67535,Madhya Pradesh,20260919
SRI VIJAYA PURAM,0,0,,20260919
SRIKAKULAM,0,0,Andhra Pradesh,20260919
SUAKATI,21.6143,85.51543,Odisha,20260919
TENSA,21.87279,85.17127,Odisha,20260919
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260919
THOOTHUKUDI,0,0,,20260919
TIRUCHIRAPPALLI,0,0,,20260919
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260919
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260919
TUMAKURU,13.34136,77.1022,Karnataka,20260919
UDUPI,13.33467,74.74617,Karnataka,20260919
VATVA,0,0,,20260919
VELLORE,12.9184,79.13255,Tamil Nadu,20260919
VIJAYAPURA,16.82442,75.71537,Karnataka,20260919
VIRUDHUNAGAR,0,0,,20260919
YADGIR Notes,0,0,,20260919
