city,lat,long,state,date
AIZAWL,23.72894,92.71791,Mizoram,20260915
ANGUL,20.84089,85.10192,Odisha,20260915
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260915
ARRAH,0,0,Bihar,20260915
AURANGABAD-BIHAR,0,0,,20260915
BAGALKOT,0,75.69614,Karnataka,20260915
BARAUT,29.10199,77.26334,Uttar Pradesh,20260915
BARBIL,22.10194,85.37752,Odisha,20260915
BELGAUM,15.85929,74.61829,Karnataka,20260915
BETTIAH,26.80229,84.50311,Bihar,20260915
BIDAR,17.90802,77.51524,Karnataka,20260915
BOISAR,19.80362,72.75598,Maharashtra,20260915
BUXAR,25.57548,83.98043,Bihar,20260915
BYRNIHAT-ASSAM,0,0,,20260915
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260915
CHHAPRA,0,0,Gujarat,20260915
CHIKKAMAGALURU,0,0,Karnataka,20260915
COIMBATORE,11.00555,76.96612,Tamil Nadu,20260915
CUDDALORE,11.75617,79.76693,Tamil Nadu,20260915
DARBHANGA,0,0,Bihar,20260915
DAUSA,26.89,76.33584,Rajasthan,20260915
DAVANAGERE,0,0,,20260915
DHANBAD,0,0,,20260915
DINDIGUL,0,0,Tamil Nadu,20260915
DUNGARPUR,23.84306,73.71466,Rajasthan,20260915
ELOOR,0,0,,20260915
ERNAKULAM,9.96714,76.29036,Kerala,20260915
FIROZABAD,0,0,,20260915
GORAKHPUR,0,0,,20260915
GUMMIDIPOONDI,0,0,,20260915
HASSAN,13.00715,76.0962,Karnataka,20260915
HAVERI,14.79354,75.40448,Karnataka,20260915
HOSUR,0,0,Tamil Nadu,20260915
IMPHAL,0,93.9442,Manipur,20260915
JALNA,0,0,Maharashtra,20260915
KALYAN,0,73.13554,Maharashtra,20260915
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260915
KANNUR,11.86752,75.35763,Kerala,20260915
KARAULI,26.49831,77.02755,Rajasthan,20260915
KARNAL,29.69197,76.98448,Haryana,20260915
KARUR,10.95771,78.08095,Tamil Nadu,20260915
KARWAR,14.81361,74.12972,Karnataka,20260915
KASHIPUR,29.21399,78.95693,Uttarakhand,20260915
KHAIRTHAL,27.6331,76.91869,Rajasthan,20260915
KOCHI,9.93988,76.26022,Kerala,20260915
KOLAR,0,78.12999,Karnataka,20260915
KOLLAM,0,0,Kerala,20260915
KOPPAL,0,76.15478,Karnataka,20260915
KOZHIKODE,0,0,Kerala,20260915
MADURAI,0,0,,20260915
MANDIKHERA,27.94118,77.00873,Haryana,20260915
MANGALORE,12.84654,74.84056,Karnataka,20260915
MILUPARA,22.18205,83.51923,Chhattisgarh,20260915
MODINAGAR,28.83059,77.57295,Rajasthan,20260915
MUNGER,25.37459,86.47455,Bihar,20260915
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260915
NALBARI,0,0,,20260915
NAMAKKAL,0,0,Tamil Nadu,20260915
NANDED,0,77.31497,Maharashtra,20260915
OOTY,11.4134,76.69521,Tamil Nadu,20260915
PALKALAIPERUR,0,0,,20260915
PATHARDIH,0,0,,20260915
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260915
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260915
RAICHUR,16.20546,77.35567,Karnataka,20260915
RAJSAMAND,25.07145,73.8798,Rajasthan,20260915
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260915
RANIPET,12.92471,79.33331,Tamil Nadu,20260915
RISHIKESH,30.10778,78.29255,Uttarakhand,20260915
SALEM,11.65376,78.15538,Tamil Nadu,20260915
SAMASTIPUR,25.86222,85.77953,Bihar,20260915
SHILLONG,25.56892,91.88313,Meghalaya,20260915
SILIGURI,26.71004,88.42851,West Bengal,20260915
SINGRAULI,0,0,,20260915
SIWAN,26.22096,84.35609,Bihar,20260915
SRI VIJAYA PURAM,0,0,,20260915
SRIKAKULAM,18.2989,83.89751,Andhra Pradesh,20260915
SUAKATI,0,0,Odisha,20260915
TALCHER,0,0,Odisha,20260915
TENSA,0,85.17127,Odisha,20260915
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260915
THOOTHUKUDI,0,0,Tamil Nadu,20260915
TIRUCHIRAPPALLI,0,78.69651,Tamil Nadu,20260915
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260915
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260915
TUMAKURU,0,0,,20260915
UDUPI,13.33467,74.74617,Karnataka,20260915
VAPI,0,0,,20260915
VELLORE,12.9184,79.13255,Tamil Nadu,20260915
VIJAYAPURA,16.82442,75.71537,Karnataka,20260915
VIRUDHUNAGAR Notes,0,0,,20260915
