city,lat,long,state,date
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260810
AURANGABAD-BIHAR,0,0,,20260810
BIDAR,17.90802,77.51524,Karnataka,20260810
BIHAR SHARIF,25.20084,85.52389,Bihar,20260810
BILEIPADA,0,0,,20260810
BUXAR,25.57548,83.98043,Bihar,20260810
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260810
CUDDALORE,11.75617,79.76693,Tamil Nadu,20260810
DARBHANGA,26.15216,85.89707,Bihar,20260810
DAVANAGERE,0,0,,20260810
DHANBAD,0,0,,20260810
DHOLPUR,26.69286,77.87968,Rajasthan,20260810
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260810
ELOOR,0,0,,20260810
ERNAKULAM,0,76.29036,Kerala,20260810
GADAG,15.42977,75.62971,Karnataka,20260810
GANGTOK,27.32574,88.61216,Sikkim,20260810
GORAKHPUR,29.44768,75.67206,Haryana,20260810
HASSAN,13.00715,76.0962,Karnataka,20260810
HAVERI,0,75.40448,Karnataka,20260810
HOSUR,12.73647,77.83264,Tamil Nadu,20260810
IMPHAL,0,0,,20260810
JHUNJHUNU,0,75.39797,Rajasthan,20260810
KAKINADA,0,0,Andhra Pradesh,20260810
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260810
KARUR,10.95771,78.08095,Tamil Nadu,20260810
KASHIPUR,0,0,Uttarakhand,20260810
KATIHAR,0,87.57044,Bihar,20260810
KEONJHAR,21.6318,85.59686,Odisha,20260810
KHAIRTHAL,27.6331,76.91869,Rajasthan,20260810
KHURJA,28.25382,77.85535,Uttar Pradesh,20260810
KISHANGANJ,0,0,,20260810
KOCHI,0,76.26022,Kerala,20260810
KOLAR,13.13768,78.12999,Karnataka,20260810
KOLLAM,0,0,,20260810
KOPPAL,15.34522,76.15478,Karnataka,20260810
KOZHIKODE,0,0,,20260810
KURNOOL,15.82887,78.03602,Andhra Pradesh,20260810
MADIKERI,12.42602,75.7382,Karnataka,20260810
MADURAI,9.919,78.11953,Tamil Nadu,20260810
MOTIHARI,0,0,Bihar,20260810
MUNGER,25.37459,86.47455,Bihar,20260810
NAGAON,26.35,92.66667,Assam,20260810
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260810
NALBARI,0,0,Assam,20260810
NAMAKKAL,0,0,,20260810
NAYAGARH,0,85.09626,Odisha,20260810
OOTY,11.4134,76.69521,Tamil Nadu,20260810
PALKALAIPERUR,0,0,,20260810
PAMPORE,34.01515,74.91895,Jammu and Kashmir,20260810
PANIPAT,29.38747,76.96825,Haryana,20260810
PATHARDIH,23.6658,86.43166,Jharkhand,20260810
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260810
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260810
RAICHUR,16.20546,77.35567,Karnataka,20260810
RAJGIR,25.02828,85.42079,Bihar,20260810
RAMANATHAPURAM,0,0,,20260810
RANIPET,12.92471,79.33331,Tamil Nadu,20260810
RUPNAGAR,0,0,Punjab,20260810
SALEM,11.65376,78.15538,Tamil Nadu,20260810
SAMASTIPUR,0,0,Bihar,20260810
SASARAM,24.94942,84.01645,Bihar,20260810
SIVASAGAR,0,0,,20260810
SIWAN,0,84.35609,Bihar,20260810
SRI VIJAYA PURAM,0,0,,20260810
SRIKAKULAM,18.2989,83.89751,Andhra Pradesh,20260810
SUAKATI,21.6143,85.51543,Odisha,20260810
TALCHER,20.94927,85.23354,Odisha,20260810
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260810
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260810
TIRUNELVELI,0,0,Tamil Nadu,20260810
TIRUPATI,13.63551,79.41989,Andhra Pradesh,20260810
TIRUPUR,0,0,Tamil Nadu,20260810
UDUPI,0,0,Karnataka,20260810
VELLORE,0,79.13255,Tamil Nadu,20260810
VIJAYAPURA,0,0,Karnataka,20260810
VIRUDHUNAGAR Notes,0,0,,20260810
