city,lat,long,state,date
AIZAWL,23.72894,92.71791,Mizoram,20260901
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260901
ARRAH,25.55629,84.66335,Bihar,20260901
AURANGABAD-BIHAR,0,0,,20260901
BAGALKOT,0,0,Karnataka,20260901
BARAN,25.1,76.51667,Rajasthan,20260901
BARBIL,22.10194,85.37752,Odisha,20260901
BELGAUM,0,0,Karnataka,20260901
BIDAR,0,0,Karnataka,20260901
BIHAR SHARIF,25.20084,85.52389,Bihar,20260901
BUXAR,0,0,Bihar,20260901
BYASANAGAR,20.95569,86.12643,Odisha,20260901
CHENGALPATTU,0,0,Tamil Nadu,20260901
COIMBATORE,0,76.96612,Tamil Nadu,20260901
DARBHANGA,26.15216,85.89707,Bihar,20260901
DAVANAGERE,0,0,,20260901
DHANBAD,23.79759,86.42992,Jharkhand,20260901
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260901
ERNAKULAM,9.96714,76.29036,Kerala,20260901
GANGTOK,27.32574,88.61216,Sikkim,20260901
GORAKHPUR,29.44768,75.67206,Haryana,20260901
HASSAN,13.00715,76.0962,Karnataka,20260901
HAVERI,14.79354,75.40448,Karnataka,20260901
HOSUR,0,0,,20260901
IMPHAL,0,0,,20260901
JHANSI,0,0,Uttar Pradesh,20260901
KADAPA,0,0,,20260901
KANCHIPURAM,0,0,,20260901
KARUR,10.95771,78.08095,Tamil Nadu,20260901
KASHIPUR,0,0,,20260901
KEONJHAR,21.6318,85.59686,Odisha,20260901
KHAIRTHAL,27.6331,76.91869,Rajasthan,20260901
KOCHI,9.93988,76.26022,Kerala,20260901
KOLAR,13.13768,78.12999,Karnataka,20260901
KOLLAM,8.88113,76.58469,Kerala,20260901
KOPPAL,15.34522,76.15478,Karnataka,20260901
KOZHIKODE,11.24802,75.7804,Kerala,20260901
LEH,34.16504,77.58402,Ladakh,20260901
LUDHIANA,30.91204,75.85379,Punjab,20260901
MADURAI,9.919,78.11953,Tamil Nadu,20260901
MAIHAR,24.26594,80.76063,Madhya Pradesh,20260901
MANGALORE,0,0,Karnataka,20260901
MANGURAHA,0,0,Bihar,20260901
MUNGER,0,0,,20260901
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260901
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260901
NANDESARI,22.40624,73.09517,Gujarat,20260901
OOTY,11.4134,76.69521,Tamil Nadu,20260901
PALKALAIPERUR,0,0,,20260901
PATHARDIH,23.6658,86.43166,Jharkhand,20260901
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260901
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260901
PURNIA,25.77895,87.47422,Bihar,20260901
RAICHUR,0,0,,20260901
RAIRANGPUR,0,86.17385,Odisha,20260901
RAJGIR,25.02828,85.42079,Bihar,20260901
RAMANATHAPURAM,0,0,Tamil Nadu,20260901
RANIPET,12.92471,79.33331,Tamil Nadu,20260901
SALEM,0,78.15538,Tamil Nadu,20260901
SAMASTIPUR,25.86222,85.77953,Bihar,20260901
SRI VIJAYA PURAM,0,0,,20260901
SUAKATI,21.6143,85.51543,Odisha,20260901
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260901
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260901
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260901
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260901
TUMAKURU,0,0,,20260901
UDAIPUR,0,0,,20260901
UDUPI,0,0,Karnataka,20260901
VELLORE,12.9184,79.13255,Tamil Nadu,20260901
VIRUDHUNAGAR,0,0,,20260901
YADGIR Notes,0,0,,20260901
