city,lat,long,state,date
ARIYALUR,0,79.07556,Tamil Nadu,20260826
BAGALKOT,16.18673,75.69614,Karnataka,20260826
BARAUT,29.10199,77.26334,Uttar Pradesh,20260826
BATHINDA,30.20747,74.93893,Punjab,20260826
BELGAUM,15.85929,74.61829,Karnataka,20260826
BIDAR,0,0,,20260826
BIHAR SHARIF,25.20084,85.52389,Bihar,20260826
BOISAR,0,0,Maharashtra,20260826
BUXAR,25.57548,83.98043,Bihar,20260826
BYRNIHAT-MEGHALAYA,0,0,,20260826
CHENGALPATTU,0,0,,20260826
CHIKKAMAGALURU,13.32231,75.774,Karnataka,20260826
CHITTOOR,13.21055,79.0956,Andhra Pradesh,20260826
COIMBATORE,0,76.96612,Tamil Nadu,20260826
CUDDALORE,0,0,,20260826
DARBHANGA,26.15216,85.89707,Bihar,20260826
DAVANAGERE,0,0,,20260826
DHANBAD,23.79759,86.42992,Jharkhand,20260826
DHARWAD,15.46005,75.00778,Karnataka,20260826
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260826
ERNAKULAM,9.96714,76.29036,Kerala,20260826
HASSAN,13.00715,76.0962,Karnataka,20260826
HAVERI,14.79354,75.40448,Karnataka,20260826
HOSUR,12.73647,77.83264,Tamil Nadu,20260826
IMPHAL,24.80805,93.9442,Manipur,20260826
KANCHIPURAM,0,79.70006,Tamil Nadu,20260826
KARAULI,26.49831,77.02755,Rajasthan,20260826
KARUR,0,0,Tamil Nadu,20260826
KASHIPUR,29.21399,78.95693,Uttarakhand,20260826
KEONJHAR,21.6318,85.59686,Odisha,20260826
KOCHI,0,76.26022,Kerala,20260826
KOLAR,0,0,,20260826
KOLLAM,8.88113,76.58469,Kerala,20260826
KOPPAL,15.34522,76.15478,Karnataka,20260826
KOZHIKODE,11.24802,75.7804,Kerala,20260826
LUDHIANA,0,75.85379,Punjab,20260826
MADURAI,0,78.11953,Tamil Nadu,20260826
MANGALORE,12.84654,74.84056,Karnataka,20260826
MUNGER,25.37459,86.47455,Bihar,20260826
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260826
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260826
NAYAGARH,20.12882,85.09626,Odisha,20260826
OOTY,11.4134,76.69521,Tamil Nadu,20260826
PALKALAIPERUR,0,0,,20260826
PATHARDIH,23.6658,86.43166,Jharkhand,20260826
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260826
PUDUKOTTAI,0,78.59045,Tamil Nadu,20260826
RAICHUR,16.20546,77.35567,Karnataka,20260826
RAJGIR,25.02828,85.42079,Bihar,20260826
RAMANATHAPURAM,0,78.83077,Tamil Nadu,20260826
RANIPET,12.92471,79.33331,Tamil Nadu,20260826
SALEM,0,0,Tamil Nadu,20260826
SHILLONG,25.56892,91.88313,Meghalaya,20260826
SRI VIJAYA PURAM,0,0,,20260826
SUAKATI,21.6143,85.51543,Odisha,20260826
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260826
TIRUCHIRAPPALLI,0,0,,20260826
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260826
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260826
TUMAKURU,0,77.1022,Karnataka,20260826
UDUPI,0,74.74617,Karnataka,20260826
VELLORE,12.9184,79.13255,Tamil Nadu,20260826
VIJAYAPURA,16.82442,75.71537,Karnataka,20260826
VIRUDHUNAGAR Notes,0,0,,20260826
