city,lat,long,state,date
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260909
AURANGABAD-BIHAR,0,0,,20260909
BAGALKOT,0,0,Karnataka,20260909
BARAUT,29.10199,77.26334,Uttar Pradesh,20260909
BELGAUM,0,74.61829,Karnataka,20260909
BIDAR,0,0,,20260909
BOISAR,19.80362,72.75598,Maharashtra,20260909
BUNDI,25.43855,75.63735,Rajasthan,20260909
BUXAR,25.57548,83.98043,Bihar,20260909
BYRNIHAT-MEGHALAYA,0,0,,20260909
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260909
CHITTOOR,0,0,,20260909
CHURU,28.30415,74.96718,Rajasthan,20260909
CUDDALORE,11.75617,79.76693,Tamil Nadu,20260909
DAMOH,23.83312,79.4419,Madhya Pradesh,20260909
DARBHANGA,0,0,,20260909
DAVANAGERE,0,0,,20260909
DHANBAD,0,86.42992,Jharkhand,20260909
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260909
ERNAKULAM,9.96714,76.29036,Kerala,20260909
HASSAN,13.00715,76.0962,Karnataka,20260909
HAVERI,14.79354,75.40448,Karnataka,20260909
HOSUR,12.73647,77.83264,Tamil Nadu,20260909
IMPHAL,24.80805,93.9442,Manipur,20260909
JALNA,19.84102,75.88636,Maharashtra,20260909
KALYAN,19.2437,73.13554,Maharashtra,20260909
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260909
KANNUR,0,0,Kerala,20260909
KARUR,0,0,Tamil Nadu,20260909
KASHIPUR,29.21399,78.95693,Uttarakhand,20260909
KOCHI,9.93988,76.26022,Kerala,20260909
KOLAR,0,78.12999,Karnataka,20260909
KOLLAM,0,76.58469,Kerala,20260909
KOPPAL,0,0,Karnataka,20260909
KOZHIKODE,11.24802,75.7804,Kerala,20260909
LEH,0,0,Ladakh,20260909
LUDHIANA,30.91204,75.85379,Punjab,20260909
MADURAI,9.919,78.11953,Tamil Nadu,20260909
MAIHAR,24.26594,80.76063,Madhya Pradesh,20260909
MANDIKHERA,27.94118,77.00873,Haryana,20260909
MANGALORE,0,0,Karnataka,20260909
MANGURAHA,0,84.39444,Bihar,20260909
MOTIHARI,0,0,Bihar,20260909
NAGAPATTINAM,0,79.84313,Tamil Nadu,20260909
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260909
OOTY,11.4134,76.69521,Tamil Nadu,20260909
PALKALAIPERUR,0,0,,20260909
PATHARDIH,23.6658,86.43166,Jharkhand,20260909
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260909
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260909
RAICHUR,16.20546,77.35567,Karnataka,20260909
RAJKOT,22.29161,70.79322,Gujarat,20260909
RAMANATHAPURAM,0,0,Tamil Nadu,20260909
RANIPET,12.92471,79.33331,Tamil Nadu,20260909
SALEM,0,0,Tamil Nadu,20260909
SHILLONG,25.56892,91.88313,Meghalaya,20260909
SIWAN,26.22096,84.35609,Bihar,20260909
SRI VIJAYA PURAM,0,0,,20260909
SRIKAKULAM,0,0,,20260909
SUAKATI,0,85.51543,Odisha,20260909
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260909
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260909
TIRUMALA,13.68333,79.35,Andhra Pradesh,20260909
TIRUNELVELI,0,77.6838,Tamil Nadu,20260909
TIRUPUR,0,0,,20260909
TUMAKURU,0,77.1022,Karnataka,20260909
UDUPI,13.33467,74.74617,Karnataka,20260909
VELLORE,12.9184,79.13255,Tamil Nadu,20260909
VIRUDHUNAGAR,0,0,,20260909
YADGIR Notes,0,0,,20260909
