city,lat,long,state,date
ARIYALUR,0,79.07556,Tamil Nadu,20260910
AURANGABAD-BIHAR,0,0,,20260910
BAGALKOT,16.18673,75.69614,Karnataka,20260910
BARAN,25.1,76.51667,Rajasthan,20260910
BARAUT,29.10199,77.26334,Uttar Pradesh,20260910
BELGAUM,15.85929,74.61829,Karnataka,20260910
BIDAR,17.90802,77.51524,Karnataka,20260910
BILEIPADA,0,0,,20260910
BOISAR,19.80362,72.75598,Maharashtra,20260910
BUXAR,25.57548,83.98043,Bihar,20260910
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260910
CHITTORGARH,24.88963,74.62403,Rajasthan,20260910
CHURU,28.30415,74.96718,Rajasthan,20260910
DAMOH,23.83312,79.4419,Madhya Pradesh,20260910
DARBHANGA,26.15216,85.89707,Bihar,20260910
DAVANAGERE,0,0,,20260910
DHANBAD,0,0,Jharkhand,20260910
DHARUHERA,28.20553,76.79691,Haryana,20260910
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260910
ERNAKULAM,9.96714,76.29036,Kerala,20260910
GORAKHPUR,0,75.67206,Haryana,20260910
HAPUR,28.72985,77.78068,Uttar Pradesh,20260910
HASSAN,13.00715,76.0962,Karnataka,20260910
HAVERI,0,0,,20260910
HOSUR,0,77.83264,Tamil Nadu,20260910
IMPHAL,24.80805,93.9442,Manipur,20260910
JALNA,19.84102,75.88636,Maharashtra,20260910
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260910
KANNUR,11.86752,75.35763,Kerala,20260910
KARUR,10.95771,78.08095,Tamil Nadu,20260910
KASHIPUR,0,78.95693,Uttarakhand,20260910
KHAIRTHAL,0,0,,20260910
KHURJA,28.25382,77.85535,Uttar Pradesh,20260910
KOCHI,0,76.26022,Kerala,20260910
KOLAR,13.13768,78.12999,Karnataka,20260910
KOLLAM,8.88113,76.58469,Kerala,20260910
KOPPAL,0,0,Karnataka,20260910
KOZHIKODE,0,0,,20260910
LEH,34.16504,77.58402,Ladakh,20260910
LUDHIANA,30.91204,75.85379,Punjab,20260910
MADURAI,0,78.11953,Tamil Nadu,20260910
MAIHAR,0,80.76063,Madhya Pradesh,20260910
MANDIKHERA,27.94118,77.00873,Haryana,20260910
MANGALORE,0,74.84056,Karnataka,20260910
MILUPARA,0,83.51923,Chhattisgarh,20260910
MUNGER,0,86.47455,Bihar,20260910
NAGAPATTINAM,0,79.84313,Tamil Nadu,20260910
NALBARI,0,0,Assam,20260910
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260910
OOTY,11.4134,76.69521,Tamil Nadu,20260910
PALKALAIPERUR,0,0,,20260910
PAMPORE,34.01515,74.91895,Jammu and Kashmir,20260910
PARADEEP,0,0,,20260910
PATHARDIH,23.6658,86.43166,Jharkhand,20260910
PERUNDURAI,0,77.58794,Tamil Nadu,20260910
PUDUKOTTAI,0,78.59045,Tamil Nadu,20260910
RAICHUR,0,77.35567,Karnataka,20260910
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260910
RANIPET,0,0,,20260910
RUPNAGAR,30.21013,73.99427,Punjab,20260910
SALEM,0,0,,20260910
SAMASTIPUR,25.86222,85.77953,Bihar,20260910
SHILLONG,25.56892,91.88313,Meghalaya,20260910
SINGRAULI,24.19973,82.67535,Madhya Pradesh,20260910
SIWAN,26.22096,84.35609,Bihar,20260910
SRI VIJAYA PURAM,0,0,,20260910
SRIKAKULAM,18.2989,83.89751,Andhra Pradesh,20260910
SUAKATI,0,0,,20260910
TALCHER,20.94927,85.23354,Odisha,20260910
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260910
TIRUCHIRAPPALLI,0,0,,20260910
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260910
TIRUPUR,0,77.35456,Tamil Nadu,20260910
TUMAKURU,13.34136,77.1022,Karnataka,20260910
UDUPI,13.33467,74.74617,Karnataka,20260910
VELLORE,12.9184,79.13255,Tamil Nadu,20260910
VIJAYAPURA,16.82442,75.71537,Karnataka,20260910
VIRUDHUNAGAR,0,0,,20260910
YADGIR Notes,0,0,,20260910
