City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Dhanbad,Poor,291,"PM
10",1/2,
Kurukshetra,Poor,222,"PM
10",1/1,
Kaithal,Poor,222,"PM
2.5",1/1,
Meerut,Poor,208,"PM , PM
10 2.5",4/4,
Baghpat,Poor,203,"PM
10",1/2,
Greater Noida,Moderate,200,"PM
10",2/2,
Muzaffarnagar,Moderate,194,"PM
10",1/1,
Rupnagar,Moderate,193,"PM
2.5",1/1,
Panipat,Moderate,192,"PM
10",1/1,
Baddi,Moderate,190,"O
3",1/1,
Bhiwani,Moderate,182,"PM
2.5",1/1,
Jind,Moderate,178,"PM
2.5",1/1,
Bulandshahr,Moderate,174,"PM
10",1/1,
Byrnihat (Meghalaya),Moderate,173,"PM
2.5",1/1,
Ghaziabad,Moderate,164,"PM , PM
10 2.5",5/6,
Karnal,Moderate,162,"PM
2.5",1/1,
Sonipat,Moderate,160,"PM
10",1/1,
Singrauli,Moderate,158,"PM
10",1/1,
Ambala,Moderate,157,"PM
2.5",1/1,
Bahadurgarh,Moderate,152,"PM
2.5",1/1,
Noida,Moderate,150,"PM , O
10 3",4/4,
Panchgaon,Moderate,150,"PM
2.5",1/1,
Ballabgarh,Moderate,149,"PM
10",1/1,
Delhi,Moderate,144,"PM
10",42/47,
Vatva,Moderate,143,"PM
2.5",1/1,
Pali,Moderate,142,"PM
10",1/1,
Yamuna Nagar,Moderate,141,"PM
10",1/1,
Hapur,Moderate,136,"PM
10",1/1,
Patiala,Moderate,135,"PM
10",1/1,
Gurugram,Moderate,134,"PM , PM
10 2.5",4/4,
Visakhapatnam,Moderate,134,"PM
10",1/1,
Pithampur,Moderate,133,"PM
10",1/1,
Hanumangarh,Moderate,128,"PM
10",1/1,
Hisar,Moderate,128,"PM
10",1/1,
Dharuhera,Moderate,128,"PM
2.5",1/1,
Gaya,Moderate,122,"PM , PM
10 2.5",3/3,
Churu,Moderate,121,"PM
10",1/1,
Banswara,Moderate,119,"PM
10",1/1,
Mandideep,Moderate,118,"PM
2.5",1/1,
Tumidih,Moderate,117,"O
3",1/1,
Fatehabad,Moderate,115,"PM
10",1/1,
Amritsar,Moderate,114,"PM
10",1/1,
Bhiwadi,Moderate,113,"PM , PM
10 2.5",2/2,
Lucknow,Moderate,113,"PM , O
10 3",6/6,
Faridabad,Moderate,112,"PM , PM
10 2.5",3/4,
Chhapra,Moderate,112,"PM
10",1/1,
Bathinda,Moderate,111,"PM
2.5",1/1,
Bharatpur,Moderate,111,"O
3",1/1,
Agartala,Moderate,111,"PM
10",1/2,
Talcher,Moderate,110,CO,1/1,
Moradabad,Moderate,110,"PM
10",6/7,
Milupara,Moderate,108,"O
3",1/1,
Dewas,Moderate,108,"NO
2",1/1,
Jhalawar,Moderate,108,CO,1/1,
Byrnihat (Assam),Moderate,106,"PM
2.5",1/1,
Udaipur,Moderate,106,"PM
10",1/1,
Khanna,Moderate,105,"PM
10",1/1,
