city,lat,long,state,date
AMBERNATH,0,0,,20260804
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260804
ARRAH,0,0,Bihar,20260804
AURANGABAD-BIHAR,0,0,,20260804
BAGHPAT,28.94485,77.21865,Uttar Pradesh,20260804
BATHINDA,0,0,Punjab,20260804
BETTIAH,0,84.50311,Bihar,20260804
BIDAR,0,77.51524,Karnataka,20260804
BIHAR SHARIF,0,0,,20260804
BILASPUR,22.08005,82.15543,Chhattisgarh,20260804
BUXAR,25.57548,83.98043,Bihar,20260804
BYRNIHAT-ASSAM,0,0,,20260804
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260804
CHHAL,0,0,Chhattisgarh,20260804
CHIKKAMAGALURU,13.32231,75.774,Karnataka,20260804
DARBHANGA,0,0,,20260804
DAVANAGERE,0,0,,20260804
DHANBAD,23.79759,86.42992,Jharkhand,20260804
DINDIGUL,0,0,Tamil Nadu,20260804
ERNAKULAM,0,0,Kerala,20260804
GADAG,15.42977,75.62971,Karnataka,20260804
GAJRAULA,28.8457,78.2396,Uttar Pradesh,20260804
GANGTOK,27.32574,88.61216,Sikkim,20260804
HASSAN,13.00715,76.0962,Karnataka,20260804
HAVERI,0,75.40448,Karnataka,20260804
HOSUR,0,0,,20260804
HUBBALLI,0,0,,20260804
IMPHAL,24.80805,93.9442,Manipur,20260804
JALNA,19.84102,75.88636,Maharashtra,20260804
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260804
KARUR,0,0,Tamil Nadu,20260804
KATIHAR,0,0,,20260804
KHAIRTHAL,27.6331,76.91869,Rajasthan,20260804
KOCHI,9.93988,76.26022,Kerala,20260804
KOLAR,13.13768,78.12999,Karnataka,20260804
KOLLAM,8.88113,76.58469,Kerala,20260804
KOPPAL,15.34522,76.15478,Karnataka,20260804
KOZHIKODE,11.24802,75.7804,Kerala,20260804
MANGURAHA,26.93841,84.39444,Bihar,20260804
MODINAGAR,28.83059,77.57295,Rajasthan,20260804
MOTIHARI,27.09833,84.54916,Bihar,20260804
MUNGER,25.37459,86.47455,Bihar,20260804
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260804
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260804
NAYAGARH,20.12882,85.09626,Odisha,20260804
OOTY,11.4134,76.69521,Tamil Nadu,20260804
PALKALAIPERUR,0,0,,20260804
PATHARDIH,23.6658,86.43166,Jharkhand,20260804
PERUNDURAI,0,0,Tamil Nadu,20260804
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260804
RAEBARELI,0,0,Uttar Pradesh,20260804
RAICHUR,0,77.35567,Karnataka,20260804
RAJGIR,25.02828,85.42079,Bihar,20260804
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260804
RANIPET,12.92471,79.33331,Tamil Nadu,20260804
RUPNAGAR,0,0,,20260804
SALEM,0,0,,20260804
SHIVAMOGGA,13.93157,75.56791,Karnataka,20260804
SIVASAGAR,0,0,,20260804
SRI GANGANAGAR,29.92009,73.87496,Rajasthan,20260804
SRI VIJAYA PURAM,0,0,,20260804
SRIKAKULAM,0,83.89751,Andhra Pradesh,20260804
SUAKATI,21.6143,85.51543,Odisha,20260804
TENSA,21.87279,85.17127,Odisha,20260804
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260804
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260804
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260804
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260804
TUMAKURU,13.34136,77.1022,Karnataka,20260804
UDUPI,13.33467,74.74617,Karnataka,20260804
VELLORE,12.9184,79.13255,Tamil Nadu,20260804
VIRUDHUNAGAR,0,0,,20260804
YAMUNA NAGAR Notes,0,0,,20260804
