City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Panchgaon,Poor,231,"PM
2.5",1/1,
Meerut,Poor,223,"PM , PM
10 2.5",4/4,
Barmer,Poor,221,"PM
10",1/1,
Angul,Poor,212,"O
3",1/1,
Jind,Poor,210,"PM
2.5",1/1,
Panipat,Poor,207,"PM
10",1/1,
Byrnihat (Meghalaya),Poor,207,"PM
2.5",1/1,
Greater Noida,Poor,201,"PM
10",2/2,
Jaisalmer,Poor,201,"PM
10",1/1,
Baghpat,Poor,201,"PM
10",1/2,
Muzaffarnagar,Poor,201,"PM
2.5",1/1,
Gurugram,Moderate,195,"PM , PM
10 2.5",4/4,
Bulandshahr,Moderate,186,"PM
10",1/1,
Rupnagar,Moderate,179,"PM
2.5",1/1,
Saharsa,Moderate,169,"PM
10",1/1,
Udaipur,Moderate,163,"PM
10",1/1,
Ghaziabad,Moderate,162,"PM
10",5/6,
Ballabgarh,Moderate,159,"PM
10",1/1,
Bhiwadi,Moderate,156,"PM
10",2/2,
Delhi,Moderate,151,"PM
10",45/46,
Hapur,Moderate,149,"PM
10",1/1,
Noida,Moderate,146,"PM
10",4/4,
Bikaner,Moderate,145,"PM
10",1/1,
Manesar,Moderate,142,"PM
2.5",1/1,
Siliguri,Moderate,139,"NO
2",1/1,
Buxar,Moderate,138,"O
3",1/1,
Charkhi Dadri,Moderate,138,"PM
2.5",1/1,
Hisar,Moderate,136,"PM
10",1/1,
Churu,Moderate,135,"PM
10",1/1,
Bharatpur,Moderate,132,"O
3",1/1,
Sawai Madhopur,Moderate,126,"O
3",1/1,
Rohtak,Moderate,125,"PM
10",1/1,
Sirsa,Moderate,124,"PM
10",1/1,
Tirumala,Moderate,124,"PM
10",1/1,
Moradabad,Moderate,120,"PM
10",6/7,
Dharuhera,Moderate,119,"PM
10",1/1,
Baddi,Moderate,118,"O
3",1/1,
Pithampur,Moderate,118,"PM
10",1/1,
Singrauli,Moderate,117,"PM
10",1/1,
Dhanbad,Moderate,113,"SO
2",1/2,
Vatva,Moderate,113,"PM
10",1/1,
Tumidih,Moderate,112,"O
3",1/1,
Banswara,Moderate,112,"PM
10",1/1,
Agartala,Moderate,111,"PM
10",1/2,
Kurukshetra,Moderate,111,"PM
10",1/1,
Karnal,Moderate,111,"PM
2.5",1/1,
Sikar,Moderate,110,"PM
10",1/1,
Pali,Moderate,105,"PM
10",1/1,
Agra,Moderate,104,"PM
10",5/6,
Jhunjhunu,Moderate,102,"PM
10",1/1,
Bareilly,Moderate,102,"SO
2",2/2,
Karauli,Moderate,102,"O
3",1/1,
Ratlam,Moderate,102,"PM
10",1/1,
Pratapgarh,Moderate,102,"PM
10",1/1,
Mandikhera,Moderate,102,CO,1/1,
Baran,Moderate,101,"O
3",1/1,
Narnaul,Moderate,101,"PM
2.5",1/1,
Chhapra,Satisfactory,98,"PM
10",1/1,
Dausa,Satisfactory,98,"O
3",1/1,
Bhiwani,Satisfactory,98,"PM
2.5",1/1,
Hajipur,Satisfactory,98,"O
3",1/1,
