city,lat,long,state,date
AIZAWL,0,0,,20260822
AMARAVATI,0,80.516,Andhra Pradesh,20260822
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260822
BAGALKOT,16.18673,75.69614,Karnataka,20260822
BALLABGARH,28.33729,77.32633,Haryana,20260822
BELGAUM,15.85929,74.61829,Karnataka,20260822
BIDAR,17.90802,77.51524,Karnataka,20260822
BIHAR SHARIF,25.20084,85.52389,Bihar,20260822
BILEIPADA,0,0,,20260822
BUXAR,25.57548,83.98043,Bihar,20260822
BYRNIHAT-MEGHALAYA,0,0,,20260822
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260822
DARBHANGA,26.15216,85.89707,Bihar,20260822
DHANBAD,0,0,,20260822
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260822
ERNAKULAM,0,0,Kerala,20260822
GANGTOK,27.32574,88.61216,Sikkim,20260822
HAPUR,28.72985,77.78068,Uttar Pradesh,20260822
HASSAN,13.00715,76.0962,Karnataka,20260822
HAVERI,0,0,,20260822
HOSUR,0,77.83264,Tamil Nadu,20260822
IMPHAL,24.80805,93.9442,Manipur,20260822
JALNA,19.84102,75.88636,Maharashtra,20260822
KAKINADA,16.96036,82.23809,Andhra Pradesh,20260822
KANCHIPURAM,0,0,,20260822
KARUR,10.95771,78.08095,Tamil Nadu,20260822
KASHIPUR,0,0,Uttarakhand,20260822
KOCHI,9.93988,76.26022,Kerala,20260822
KOLAR,0,78.12999,Karnataka,20260822
KOLLAM,0,0,Kerala,20260822
KOPPAL,15.34522,76.15478,Karnataka,20260822
KOZHIKODE,11.24802,75.7804,Kerala,20260822
MADURAI,9.919,78.11953,Tamil Nadu,20260822
MALEGAON,20.54966,74.53462,Maharashtra,20260822
NAGAON,26.35,92.66667,Assam,20260822
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260822
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260822
NAYAGARH,20.12882,85.09626,Odisha,20260822
OOTY,11.4134,76.69521,Tamil Nadu,20260822
PALKALAIPERUR,0,0,,20260822
PATHARDIH,23.6658,86.43166,Jharkhand,20260822
PERUNDURAI,0,0,,20260822
PUDUCHERRY,11.93381,79.82979,Puducherry,20260822
PUDUKOTTAI,0,0,,20260822
RAEBARELI,26.2309,81.23315,Uttar Pradesh,20260822
RAICHUR,16.20546,77.35567,Karnataka,20260822
RAIRANGPUR,0,86.17385,Odisha,20260822
RAJGIR,0,85.42079,Bihar,20260822
RAMANATHAPURAM,0,0,Tamil Nadu,20260822
RANIPET,12.92471,79.33331,Tamil Nadu,20260822
SALEM,11.65376,78.15538,Tamil Nadu,20260822
SILCHAR,0,0,Assam,20260822
SRI VIJAYA PURAM,0,0,,20260822
SUAKATI,0,85.51543,Odisha,20260822
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260822
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260822
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260822
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260822
TUMAKURU,13.34136,77.1022,Karnataka,20260822
UDUPI,13.33467,74.74617,Karnataka,20260822
VELLORE,12.9184,79.13255,Tamil Nadu,20260822
VIRUDHUNAGAR,0,0,,20260822
VISAKHAPATNAM Notes,0,0,,20260822
