city,lat,long,state,date
ANANTAPUR,14.67784,77.60813,Andhra Pradesh,20260724
ARIYALUR,0,0,,20260724
AURANGABAD-BIHAR,0,0,,20260724
BALLABGARH,28.33729,77.32633,Haryana,20260724
BELGAUM,0,0,,20260724
BETTIAH,0,84.50311,Bihar,20260724
BIDAR,17.90802,77.51524,Karnataka,20260724
BIHAR SHARIF,25.20084,85.52389,Bihar,20260724
BUXAR,0,0,Bihar,20260724
BYRNIHAT-ASSAM,0,0,,20260724
CHAMARAJANAGAR,11.92312,76.93949,Karnataka,20260724
CHENGALPATTU,0,0,Tamil Nadu,20260724
CHIKKABALLAPUR,0,0,,20260724
DARBHANGA,26.15216,85.89707,Bihar,20260724
DAVANAGERE,0,0,,20260724
DHARWAD,15.46005,75.00778,Karnataka,20260724
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260724
ELOOR,0,0,,20260724
ERNAKULAM,9.96714,76.29036,Kerala,20260724
HASSAN,13.00715,76.0962,Karnataka,20260724
HAVERI,14.79354,75.40448,Karnataka,20260724
HOSUR,12.73647,77.83264,Tamil Nadu,20260724
HUBBALLI,15.34776,75.13378,Karnataka,20260724
IMPHAL,24.80805,93.9442,Manipur,20260724
KADAPA,14.47995,78.82346,Andhra Pradesh,20260724
KANCHIPURAM,0,0,Tamil Nadu,20260724
KARUR,0,0,Tamil Nadu,20260724
KASHIPUR,29.21399,78.95693,Uttarakhand,20260724
KHAIRTHAL,0,0,,20260724
KOCHI,9.93988,76.26022,Kerala,20260724
KOLAR,13.13768,78.12999,Karnataka,20260724
KOLLAM,0,0,,20260724
KOPPAL,0,76.15478,Karnataka,20260724
KOZHIKODE,0,0,,20260724
MADURAI,9.919,78.11953,Tamil Nadu,20260724
MANGURAHA,26.93841,84.39444,Bihar,20260724
MATHURA,27.5035,77.67215,Uttar Pradesh,20260724
MODINAGAR,28.83059,77.57295,Rajasthan,20260724
MOTIHARI,27.09833,84.54916,Bihar,20260724
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260724
NAMAKKAL,0,0,,20260724
NANDESARI,0,73.09517,Gujarat,20260724
NAYAGARH,0,0,Odisha,20260724
OOTY,0,76.69521,Tamil Nadu,20260724
PALKALAIPERUR,0,0,,20260724
PATHARDIH,23.6658,86.43166,Jharkhand,20260724
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260724
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260724
RAICHUR,16.20546,77.35567,Karnataka,20260724
RAIRANGPUR,22.26675,86.17385,Odisha,20260724
RAJSAMAND,25.07145,73.8798,Rajasthan,20260724
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260724
RANIPET,12.92471,79.33331,Tamil Nadu,20260724
SAHARSA,25.87498,86.59611,Bihar,20260724
SALEM,11.65376,78.15538,Tamil Nadu,20260724
SHIVAMOGGA,13.93157,75.56791,Karnataka,20260724
SRI VIJAYA PURAM,0,0,,20260724
TENSA,21.87279,85.17127,Odisha,20260724
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260724
TIRUCHIRAPPALLI,0,78.69651,Tamil Nadu,20260724
TIRUNELVELI,0,0,Tamil Nadu,20260724
TIRUPATI,0,79.41989,Andhra Pradesh,20260724
TIRUPUR,0,77.35456,Tamil Nadu,20260724
UDUPI,0,0,Karnataka,20260724
VAPI,20.37175,72.90493,Gujarat,20260724
VELLORE,12.9184,79.13255,Tamil Nadu,20260724
VIRUDHUNAGAR Notes,0,0,,20260724
