city,lat,long,state,date
ARIYALUR,0,0,Tamil Nadu,20260815
AURANGABAD-BIHAR,0,0,,20260815
BAGALKOT,16.18673,75.69614,Karnataka,20260815
BHIWANI,0,0,,20260815
BIDAR,0,0,,20260815
BIHAR SHARIF,25.20084,85.52389,Bihar,20260815
BILASPUR,22.08005,82.15543,Chhattisgarh,20260815
BILEIPADA,0,0,,20260815
BUXAR,25.57548,83.98043,Bihar,20260815
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260815
DARBHANGA,26.15216,85.89707,Bihar,20260815
DHANBAD,23.79759,86.42992,Jharkhand,20260815
DHARWAD,15.46005,75.00778,Karnataka,20260815
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260815
ERNAKULAM,9.96714,76.29036,Kerala,20260815
HASSAN,13.00715,76.0962,Karnataka,20260815
HAVERI,14.79354,75.40448,Karnataka,20260815
HOSUR,0,0,Tamil Nadu,20260815
IMPHAL,24.80805,93.9442,Manipur,20260815
KANCHIPURAM,0,79.70006,Tamil Nadu,20260815
KANNUR,0,0,Kerala,20260815
KARUR,0,78.08095,Tamil Nadu,20260815
KASHIPUR,29.21399,78.95693,Uttarakhand,20260815
KHANNA,30.70547,76.22196,Punjab,20260815
KHORA,0,0,,20260815
KOCHI,0,76.26022,Kerala,20260815
KOLAR,0,0,,20260815
KOLLAM,0,0,,20260815
KOPPAL,15.34522,76.15478,Karnataka,20260815
KOZHIKODE,11.24802,75.7804,Kerala,20260815
MADURAI,9.919,78.11953,Tamil Nadu,20260815
MANDIKHERA,27.94118,77.00873,Haryana,20260815
MILUPARA,22.18205,83.51923,Chhattisgarh,20260815
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260815
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260815
NAYAGARH,20.12882,85.09626,Odisha,20260815
OOTY,11.4134,76.69521,Tamil Nadu,20260815
PALKALAIPERUR,0,0,,20260815
PAMPORE,34.01515,74.91895,Jammu and Kashmir,20260815
PATHARDIH,0,86.43166,Jharkhand,20260815
PERUNDURAI,0,0,Tamil Nadu,20260815
PUDUKOTTAI,0,78.59045,Tamil Nadu,20260815
RAICHUR,0,0,Karnataka,20260815
RAJGIR,25.02828,85.42079,Bihar,20260815
RAMANATHAPURAM,0,78.83077,Tamil Nadu,20260815
RANIPET,0,0,,20260815
RUPNAGAR,30.21013,73.99427,Punjab,20260815
SALEM,11.65376,78.15538,Tamil Nadu,20260815
SAMASTIPUR,0,0,,20260815
SHAMLI,29.4497,77.30959,Uttar Pradesh,20260815
SINGRAULI,24.19973,82.67535,Madhya Pradesh,20260815
SRI VIJAYA PURAM,0,0,,20260815
SUAKATI,0,85.51543,Odisha,20260815
TALCHER,20.94927,85.23354,Odisha,20260815
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260815
THOOTHUKUDI,8.76735,78.13425,Tamil Nadu,20260815
THRISSUR,10.51667,76.21667,Kerala,20260815
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260815
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260815
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260815
TUMAKURU,13.34136,77.1022,Karnataka,20260815
TUMIDIH,21.78534,82.87393,Chhattisgarh,20260815
UDUPI,13.33467,74.74617,Karnataka,20260815
VELLORE,0,0,Tamil Nadu,20260815
VIRUDHUNAGAR Notes,0,0,,20260815
