city,lat,long,state,date
ARIYALUR,0,79.07556,Tamil Nadu,20260722
AURANGABAD-BIHAR,0,0,,20260722
BATHINDA,30.20747,74.93893,Punjab,20260722
BEGUSARAI,25.41853,86.13389,Bihar,20260722
BELGAUM,15.85929,74.61829,Karnataka,20260722
BETTIAH,26.80229,84.50311,Bihar,20260722
BIDAR,17.90802,77.51524,Karnataka,20260722
BIHAR SHARIF,25.20084,85.52389,Bihar,20260722
BIKANER,28.01762,73.31495,Rajasthan,20260722
BUXAR,25.57548,83.98043,Bihar,20260722
CHAMARAJANAGAR,11.92312,76.93949,Karnataka,20260722
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260722
CHHAL,0,0,,20260722
CHIKKABALLAPUR,0,0,,20260722
DAMOH,23.83312,79.4419,Madhya Pradesh,20260722
DARBHANGA,0,0,Bihar,20260722
DAVANAGERE,0,0,,20260722
DEHRADUN,30.32443,78.03392,Uttarakhand,20260722
DHULE,0,74.77737,Maharashtra,20260722
DINDIGUL,0,0,Tamil Nadu,20260722
ELOOR,0,0,,20260722
ERNAKULAM,9.96714,76.29036,Kerala,20260722
FATEHABAD,0,75.45554,Haryana,20260722
FATEHPUR SIKRI,0,0,Uttar Pradesh,20260722
GORAKHPUR,29.44768,75.67206,Haryana,20260722
HASSAN,0,76.0962,Karnataka,20260722
HAVERI,14.79354,75.40448,Karnataka,20260722
HINGOLI,0,0,Maharashtra,20260722
HOSUR,12.73647,77.83264,Tamil Nadu,20260722
IMPHAL,24.80805,93.9442,Manipur,20260722
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260722
KARUR,10.95771,78.08095,Tamil Nadu,20260722
KARWAR,0,0,Karnataka,20260722
KATIHAR,25.53852,87.57044,Bihar,20260722
KHAIRTHAL,0,76.91869,Rajasthan,20260722
KOCHI,9.93988,76.26022,Kerala,20260722
KOLAR,13.13768,78.12999,Karnataka,20260722
KOLLAM,0,76.58469,Kerala,20260722
KOZHIKODE,11.24802,75.7804,Kerala,20260722
MADURAI,0,0,Tamil Nadu,20260722
MANGURAHA,26.93841,84.39444,Bihar,20260722
MILUPARA,22.18205,83.51923,Chhattisgarh,20260722
MUNGER,25.37459,86.47455,Bihar,20260722
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260722
NAHARLAGUN,27.10467,93.69518,,20260722
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260722
NANDESARI,22.40624,73.09517,Gujarat,20260722
NARNAUL,0,0,Haryana,20260722
NAYAGARH,20.12882,85.09626,Odisha,20260722
OOTY,0,76.69521,Tamil Nadu,20260722
PALI,25.77276,73.32335,Rajasthan,20260722
PALKALAIPERUR,0,0,,20260722
PANIPAT,0,0,Haryana,20260722
PATHARDIH,0,0,Jharkhand,20260722
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260722
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260722
RAICHUR,16.20546,77.35567,Karnataka,20260722
RAIRANGPUR,22.26675,86.17385,Odisha,20260722
RAJSAMAND,25.07145,73.8798,Rajasthan,20260722
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260722
RANIPET,12.92471,79.33331,Tamil Nadu,20260722
RUPNAGAR,30.21013,73.99427,Punjab,20260722
SAHARSA,25.87498,86.59611,Bihar,20260722
SALEM,11.65376,78.15538,Tamil Nadu,20260722
SATARA,17.68589,73.99333,Maharashtra,20260722
SHILLONG,25.56892,91.88313,Meghalaya,20260722
SIWAN,0,84.35609,Bihar,20260722
SRI VIJAYA PURAM,0,0,,20260722
THANJAVUR,0,79.13909,Tamil Nadu,20260722
TIRUCHIRAPPALLI,0,78.69651,Tamil Nadu,20260722
TIRUNELVELI,0,0,Tamil Nadu,20260722
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260722
UDUPI,0,74.74617,Karnataka,20260722
VAPI,0,72.90493,Gujarat,20260722
VELLORE,0,0,Tamil Nadu,20260722
VIRUDHUNAGAR Notes,0,0,,20260722
