city,lat,long,state,date
AMARAVATI,16.514,80.516,Andhra Pradesh,20260821
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260821
AURANGABAD-BIHAR,0,0,,20260821
BAGALKOT,0,0,Karnataka,20260821
BHARATPUR,27.21731,77.49009,Rajasthan,20260821
BHIWANI,28.79304,76.13968,Haryana,20260821
BIDAR,17.90802,77.51524,Karnataka,20260821
BIHAR SHARIF,0,0,,20260821
BUXAR,0,83.98043,Bihar,20260821
BYRNIHAT-MEGHALAYA,0,0,,20260821
CHENGALPATTU,0,0,,20260821
CHHAPRA,20.92526,72.92886,Gujarat,20260821
DARBHANGA,26.15216,85.89707,Bihar,20260821
DAVANAGERE,0,0,,20260821
DHANBAD,23.79759,86.42992,Jharkhand,20260821
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260821
ERNAKULAM,9.96714,76.29036,Kerala,20260821
HAPUR,28.72985,77.78068,Uttar Pradesh,20260821
HASSAN,13.00715,76.0962,Karnataka,20260821
HAVERI,14.79354,75.40448,Karnataka,20260821
HOSUR,12.73647,77.83264,Tamil Nadu,20260821
IMPHAL,24.80805,93.9442,Manipur,20260821
JALNA,19.84102,75.88636,Maharashtra,20260821
KAKINADA,16.96036,82.23809,Andhra Pradesh,20260821
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260821
KARUR,10.95771,78.08095,Tamil Nadu,20260821
KASHIPUR,0,78.95693,Uttarakhand,20260821
KHANNA,0,0,,20260821
KOCHI,9.93988,76.26022,Kerala,20260821
KOLAR,0,78.12999,Karnataka,20260821
KOLLAM,0,76.58469,Kerala,20260821
KOPPAL,0,76.15478,Karnataka,20260821
KOZHIKODE,11.24802,75.7804,Kerala,20260821
MADURAI,9.919,78.11953,Tamil Nadu,20260821
MAIHAR,24.26594,80.76063,Madhya Pradesh,20260821
MANDIKHERA,0,77.00873,Haryana,20260821
MOTIHARI,0,84.54916,Bihar,20260821
NAGAPATTINAM,0,0,,20260821
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260821
NAYAGARH,20.12882,85.09626,Odisha,20260821
OOTY,0,0,Tamil Nadu,20260821
PALKALAIPERUR,0,0,,20260821
PARBHANI,0,76.77081,Maharashtra,20260821
PATHARDIH,23.6658,86.43166,Jharkhand,20260821
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260821
PUDUCHERRY,11.93381,79.82979,Puducherry,20260821
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260821
RAICHUR,16.20546,77.35567,Karnataka,20260821
RAJGIR,25.02828,85.42079,Bihar,20260821
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260821
RANIPET,12.92471,79.33331,Tamil Nadu,20260821
SALEM,11.65376,78.15538,Tamil Nadu,20260821
SHAMLI,29.4497,77.30959,Uttar Pradesh,20260821
SRI VIJAYA PURAM,0,0,,20260821
SUAKATI,21.6143,85.51543,Odisha,20260821
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260821
TIRUCHIRAPPALLI,0,0,Tamil Nadu,20260821
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260821
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260821
TUMAKURU,0,0,,20260821
UDUPI,13.33467,74.74617,Karnataka,20260821
VELLORE,12.9184,79.13255,Tamil Nadu,20260821
VIRUDHUNAGAR Notes,0,0,,20260821
