city,lat,long,state,date
AMARAVATI,0,0,Andhra Pradesh,20260819
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260819
AURANGABAD-BIHAR,0,0,,20260819
BAGALKOT,16.18673,75.69614,Karnataka,20260819
BIDAR,17.90802,77.51524,Karnataka,20260819
BIHAR SHARIF,0,85.52389,Bihar,20260819
BUXAR,0,0,Bihar,20260819
BYASANAGAR,20.95569,86.12643,Odisha,20260819
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260819
CHURU,28.30415,74.96718,Rajasthan,20260819
DARBHANGA,0,0,,20260819
DAVANAGERE,0,0,,20260819
DHANBAD,23.79759,86.42992,Jharkhand,20260819
DHARWAD,15.46005,75.00778,Karnataka,20260819
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260819
ERNAKULAM,9.96714,76.29036,Kerala,20260819
GANGTOK,27.32574,88.61216,Sikkim,20260819
HANUMANGARH,29.58182,74.32938,Rajasthan,20260819
HAPUR,28.72985,77.78068,Uttar Pradesh,20260819
HASSAN,13.00715,76.0962,Karnataka,20260819
HAVERI,14.79354,75.40448,Karnataka,20260819
HOSUR,0,77.83264,Tamil Nadu,20260819
IMPHAL,24.80805,93.9442,Manipur,20260819
KANCHIPURAM,0,0,Tamil Nadu,20260819
KANNUR,0,75.35763,Kerala,20260819
KARUR,10.95771,78.08095,Tamil Nadu,20260819
KASHIPUR,29.21399,78.95693,Uttarakhand,20260819
KATIHAR,0,87.57044,Bihar,20260819
KOCHI,0,76.26022,Kerala,20260819
KOLAR,13.13768,78.12999,Karnataka,20260819
KOLLAM,8.88113,76.58469,Kerala,20260819
KOPPAL,0,0,Karnataka,20260819
KOZHIKODE,0,0,Kerala,20260819
MADURAI,9.919,78.11953,Tamil Nadu,20260819
MAIHAR,24.26594,80.76063,Madhya Pradesh,20260819
MANDIKHERA,27.94118,77.00873,Haryana,20260819
MILUPARA,0,0,Chhattisgarh,20260819
MUNGER,0,86.47455,Bihar,20260819
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260819
NAMAKKAL,0,78.16524,Tamil Nadu,20260819
NAYAGARH,20.12882,85.09626,Odisha,20260819
OOTY,11.4134,76.69521,Tamil Nadu,20260819
PALKALAIPERUR,0,0,,20260819
PATHARDIH,23.6658,86.43166,Jharkhand,20260819
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260819
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260819
RAICHUR,16.20546,77.35567,Karnataka,20260819
RAJGIR,25.02828,85.42079,Bihar,20260819
RAJSAMAND,0,73.8798,Rajasthan,20260819
RAMANATHAPURAM,0,0,Tamil Nadu,20260819
RANIPET,12.92471,79.33331,Tamil Nadu,20260819
SAHARSA,25.87498,86.59611,Bihar,20260819
SALEM,11.65376,78.15538,Tamil Nadu,20260819
SHAMLI,29.4497,77.30959,Uttar Pradesh,20260819
SHILLONG,0,91.88313,Meghalaya,20260819
SIWAN,0,0,Bihar,20260819
SRI VIJAYA PURAM,0,0,,20260819
SUAKATI,21.6143,85.51543,Odisha,20260819
THANJAVUR,0,0,Tamil Nadu,20260819
TIRUCHIRAPPALLI,0,0,Tamil Nadu,20260819
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260819
TIRUPATI,13.63551,79.41989,Andhra Pradesh,20260819
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260819
TUMAKURU,0,0,Karnataka,20260819
UDUPI,13.33467,74.74617,Karnataka,20260819
VELLORE,0,0,Tamil Nadu,20260819
VIRUDHUNAGAR Notes,0,0,,20260819
