city,lat,long,state,date
ARIYALUR,0,0,Tamil Nadu,20260725
ARRAH,25.55629,84.66335,Bihar,20260725
AURANGABAD-BIHAR,0,0,,20260725
BALASORE,21.49266,86.93348,Odisha,20260725
BELGAUM,15.85929,74.61829,Karnataka,20260725
BETTIAH,26.80229,84.50311,Bihar,20260725
BHAGALPUR,0,86.97183,Bihar,20260725
BIDAR,0,0,Karnataka,20260725
BIHAR SHARIF,25.20084,85.52389,Bihar,20260725
BUXAR,25.57548,83.98043,Bihar,20260725
CHENGALPATTU,0,0,,20260725
CHHAPRA,20.92526,72.92886,Gujarat,20260725
CHIKKABALLAPUR,0,0,,20260725
CUDDALORE,11.75617,79.76693,Tamil Nadu,20260725
CUTTACK,0,0,,20260725
DARBHANGA,26.15216,85.89707,Bihar,20260725
DAVANAGERE,0,0,,20260725
DINDIGUL,10.36896,77.98036,Tamil Nadu,20260725
ELOOR,0,0,,20260725
ERNAKULAM,0,76.29036,Kerala,20260725
FATEHABAD,29.51525,75.45554,Haryana,20260725
GAJRAULA,0,0,Uttar Pradesh,20260725
GANGTOK,27.32574,88.61216,Sikkim,20260725
HASSAN,0,0,,20260725
HAVERI,14.79354,75.40448,Karnataka,20260725
HINGOLI,19.71464,77.14238,Maharashtra,20260725
HOSUR,12.73647,77.83264,Tamil Nadu,20260725
IMPHAL,24.80805,93.9442,Manipur,20260725
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260725
KARUR,10.95771,78.08095,Tamil Nadu,20260725
KASHIPUR,29.21399,78.95693,Uttarakhand,20260725
KHANNA,30.70547,76.22196,Punjab,20260725
KOCHI,9.93988,76.26022,Kerala,20260725
KOLAR,13.13768,78.12999,Karnataka,20260725
KOLLAM,8.88113,76.58469,Kerala,20260725
KOPPAL,15.34522,76.15478,Karnataka,20260725
KOZHIKODE,11.24802,75.7804,Kerala,20260725
MADURAI,9.919,78.11953,Tamil Nadu,20260725
MALEGAON,0,0,,20260725
MANGURAHA,0,0,Bihar,20260725
MATHURA,27.5035,77.67215,Uttar Pradesh,20260725
MOTIHARI,27.09833,84.54916,Bihar,20260725
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260725
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260725
NANDESARI,0,73.09517,Gujarat,20260725
NAYAGARH,0,0,,20260725
OOTY,11.4134,76.69521,Tamil Nadu,20260725
PALKALAIPERUR,0,0,,20260725
PANCHGAON,0,0,,20260725
PATHARDIH,23.6658,86.43166,Jharkhand,20260725
PATIALA,30.33625,76.3922,Punjab,20260725
PERUNDURAI,0,0,Tamil Nadu,20260725
PUDUKOTTAI,0,78.59045,Tamil Nadu,20260725
RAICHUR,16.20546,77.35567,Karnataka,20260725
RAIRANGPUR,22.26675,86.17385,Odisha,20260725
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260725
RANIPET,12.92471,79.33331,Tamil Nadu,20260725
SALEM,11.65376,78.15538,Tamil Nadu,20260725
SASARAM,0,0,Bihar,20260725
SHILLONG,0,0,Meghalaya,20260725
SHIVAMOGGA,0,0,,20260725
SRI GANGANAGAR,29.92009,73.87496,Rajasthan,20260725
SRI VIJAYA PURAM,0,0,,20260725
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260725
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260725
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260725
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260725
UDUPI,13.33467,74.74617,Karnataka,20260725
VAPI,20.37175,72.90493,Gujarat,20260725
VATVA,0,0,,20260725
VELLORE,12.9184,79.13255,Tamil Nadu,20260725
VIRUDHUNAGAR Notes,0,0,,20260725
