City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bhiwani,Poor,262,"PM
2.5",1/1,
Bhilwara,Poor,256,"PM
10",1/1,
Virar,Poor,233,"PM
2.5",1/1,
Bikaner,Poor,231,"PM
10",1/1,
Barmer,Poor,230,"PM
10",1/1,
Sirohi,Poor,226,"PM
10",1/1,
Udaipur,Poor,221,"PM
10",1/1,
Kaithal,Poor,210,"PM
2.5",1/1,
Baddi,Moderate,200,"PM
2.5",1/1,
Panipat,Moderate,194,"PM
10",1/1,
Meerut,Moderate,181,"O , PM
3 10",4/4,
Kurukshetra,Moderate,167,"PM
10",1/1,
Sikar,Moderate,164,"PM
10",1/1,
Chittorgarh,Moderate,164,"PM
10",1/1,
Byrnihat (Meghalaya),Moderate,163,"PM
10",1/1,
Nagaur,Moderate,163,"PM
10",1/1,
Ghaziabad,Moderate,159,"PM , PM
2.5 10",6/6,
Baran,Moderate,156,"O
3",1/1,
Singrauli,Moderate,153,"PM
10",1/1,
Faridabad,Moderate,152,"PM
2.5",2/4,
Byrnihat (Assam),Moderate,150,"PM
2.5",1/1,
Panchkula,Moderate,146,"PM
2.5",1/1,
Sawai Madhopur,Moderate,142,"PM
10",1/1,
Jodhpur,Moderate,139,"PM
10",5/5,
Pratapgarh,Moderate,138,"PM
10",1/1,
Mandideep,Moderate,137,"PM
10",1/1,
Patiala,Moderate,135,"PM
10",1/1,
Tonk,Moderate,135,"PM
10",1/1,
Gummidipoondi,Moderate,134,"PM
2.5",1/1,
Yamuna Nagar,Moderate,133,"PM
10",1/1,
Jabalpur,Moderate,133,"O , PM
3 10",4/4,
Karnal,Moderate,133,"PM
2.5",1/1,
Pali,Moderate,133,"PM
10",1/1,
Ambala,Moderate,132,"PM
2.5",1/1,
Jaisalmer,Moderate,131,"PM
10",1/1,
Noida,Moderate,131,"O , PM
3 10",3/4,
Visakhapatnam,Moderate,130,"PM
10",1/1,
Jaipur,Moderate,129,"PM
10",6/6,
Angul,Moderate,128,"O
3",1/1,
Karauli,Moderate,126,"PM
10",1/1,
Pithampur,Moderate,126,"PM
10",1/1,
Vatva,Moderate,125,"PM
10",1/1,
Khanna,Moderate,124,"PM
2.5",1/1,
Delhi,Moderate,123,"O , PM
3 10",44/47,
Jorapokhar,Moderate,122,"PM
10",1/1,
Ballabgarh,Moderate,121,"PM
10",1/1,
Fatehabad,Moderate,120,"PM
10",1/1,
Muzaffarnagar,Moderate,120,"PM
10",1/1,
Jhunjhunu,Moderate,120,"PM
10",1/1,
Manesar,Moderate,120,"PM
2.5",1/1,
Narnaul,Moderate,116,"PM
2.5",1/1,
Chennai,Moderate,116,"PM
10",6/9,
Jalandhar,Moderate,114,"PM
2.5",1/1,
Banswara,Moderate,114,"PM
10",1/1,
Ajmer,Moderate,114,"PM
10",1/1,
Amritsar,Moderate,113,"PM
10",1/1,
Hanumangarh,Moderate,113,"PM
10",1/1,
Kota,Moderate,113,"PM , PM
2.5 10",3/3,
Dewas,Moderate,112,"PM
10",1/1,
Jalore,Moderate,112,"PM
10",1/1,
