city,lat,long,state,date
Amaravati,0,80.516,Andhra Pradesh,20260925
Ankleshwar,21.63236,72.99001,Gujarat,20260925
Ariyalur,11.13849,79.07556,Tamil Nadu,20260925
Arrah,25.55629,84.66335,Bihar,20260925
Aurangabad-Bihar,0,0,,20260925
Bagalkot,16.18673,75.69614,Karnataka,20260925
Barbil,22.10194,85.37752,Odisha,20260925
Bathinda,30.20747,74.93893,Punjab,20260925
Begusarai,25.41853,86.13389,Bihar,20260925
Belgaum,15.85929,74.61829,Karnataka,20260925
Bidar,17.90802,77.51524,Karnataka,20260925
Buxar,25.57548,83.98043,Bihar,20260925
Byrnihat-Meghalaya,0,0,,20260925
Chengalpattu,0,0,,20260925
Chhal,22.12832,83.11623,Chhattisgarh,20260925
Coimbatore,11.00555,76.96612,Tamil Nadu,20260925
Cuddalore,0,0,,20260925
Damoh,0,79.4419,Madhya Pradesh,20260925
Darbhanga,26.15216,85.89707,Bihar,20260925
Dhanbad,23.79759,86.42992,Jharkhand,20260925
Dhule,0,0,Maharashtra,20260925
Dindigul,0,0,Tamil Nadu,20260925
Ernakulam,9.96714,76.29036,Kerala,20260925
Gadag,15.42977,75.62971,Karnataka,20260925
Gangtok,27.32574,88.61216,Sikkim,20260925
Hassan,0,0,Karnataka,20260925
Hosur,0,0,Tamil Nadu,20260925
Imphal,24.80805,93.9442,Manipur,20260925
Jalna,19.84102,75.88636,Maharashtra,20260925
Jorapokhar,22.41141,85.76497,Jharkhand,20260925
Kanchipuram,12.83515,79.70006,Tamil Nadu,20260925
Karur,10.95771,78.08095,Tamil Nadu,20260925
Karwar,14.81361,74.12972,Karnataka,20260925
Kashipur,29.21399,78.95693,Uttarakhand,20260925
Khora,0,0,,20260925
Kochi,9.93988,76.26022,Kerala,20260925
Kolar,13.13768,78.12999,Karnataka,20260925
Kollam,8.88113,76.58469,Kerala,20260925
Koppal,15.34522,76.15478,Karnataka,20260925
Kozhikode,11.24802,75.7804,Kerala,20260925
Madurai,9.919,78.11953,Tamil Nadu,20260925
Maihar,0,0,,20260925
Mangalore,0,74.84056,Karnataka,20260925
Manguraha,26.93841,84.39444,Bihar,20260925
Milupara,0,0,,20260925
Munger,25.37459,86.47455,Bihar,20260925
Mysuru,0,0,,20260925
Nagapattinam,10.76377,79.84313,Tamil Nadu,20260925
Namakkal,11.22126,78.16524,Tamil Nadu,20260925
Ooty,11.4134,76.69521,Tamil Nadu,20260925
Palkalaiperur,0,0,,20260925
Pampore,0,0,Jammu and Kashmir,20260925
Pathardih,0,86.43166,Jharkhand,20260925
Perundurai,11.27564,77.58794,Tamil Nadu,20260925
Pudukottai,12.50157,78.59045,Tamil Nadu,20260925
Raichur,0,0,Karnataka,20260925
Ramanathapuram,9.37158,78.83077,Tamil Nadu,20260925
Ranipet,0,0,,20260925
Sagar,0,78.73874,Madhya Pradesh,20260925
Salem,11.65376,78.15538,Tamil Nadu,20260925
Samastipur,25.86222,85.77953,Bihar,20260925
Sangli,16.85438,74.56417,Maharashtra,20260925
Shillong,25.56892,91.88313,Meghalaya,20260925
Shivamogga,13.93157,75.56791,Karnataka,20260925
Singrauli,24.19973,82.67535,Madhya Pradesh,20260925
Sri Vijaya Puram,0,0,,20260925
Srikakulam,18.2989,83.89751,Andhra Pradesh,20260925
Suakati,21.6143,85.51543,Odisha,20260925
Talcher,20.94927,85.23354,Odisha,20260925
Thanjavur,10.78523,79.13909,Tamil Nadu,20260925
Tiruchirappalli,10.8155,78.69651,Tamil Nadu,20260925
Tirunelveli,8.72742,77.6838,Tamil Nadu,20260925
Tirupur,0,0,,20260925
Tumakuru,0,77.1022,Karnataka,20260925
Tumidih,21.78534,82.87393,Chhattisgarh,20260925
Vellore,0,0,,20260925
Vijayapura,0,75.71537,Karnataka,20260925
Virudhunagar Notes,0,0,,20260925
