city,lat,long,state,date
Ankleshwar,0,0,,20260926
Ariyalur,0,0,,20260926
Arrah,25.55629,84.66335,Bihar,20260926
Aurangabad-Bihar,0,0,,20260926
Bagalkot,16.18673,75.69614,Karnataka,20260926
Bathinda,30.20747,74.93893,Punjab,20260926
Belgaum,15.85929,74.61829,Karnataka,20260926
Bhiwandi,19.30023,73.05881,Maharashtra,20260926
Bidar,17.90802,77.51524,Karnataka,20260926
Bihar Sharif,25.20084,85.52389,Bihar,20260926
Bilaspur,22.08005,82.15543,Chhattisgarh,20260926
Buxar,25.57548,83.98043,Bihar,20260926
Byrnihat-Meghalaya,0,0,,20260926
Chengalpattu,12.69184,79.97661,Tamil Nadu,20260926
Chhal,22.12832,83.11623,Chhattisgarh,20260926
Coimbatore,0,0,Tamil Nadu,20260926
Cuddalore,0,0,,20260926
Damoh,23.83312,79.4419,Madhya Pradesh,20260926
Darbhanga,26.15216,85.89707,Bihar,20260926
Dhanbad,23.79759,86.42992,Jharkhand,20260926
Dindigul,10.36896,77.98036,Tamil Nadu,20260926
Ernakulam,9.96714,76.29036,Kerala,20260926
Firozabad,0,0,Uttar Pradesh,20260926
Gadag,0,0,,20260926
Gangtok,0,88.61216,Sikkim,20260926
Hassan,13.00715,76.0962,Karnataka,20260926
Hosur,0,0,,20260926
Imphal,24.80805,93.9442,Manipur,20260926
Jalna,0,0,Maharashtra,20260926
Jhansi,25.45887,78.57994,Uttar Pradesh,20260926
Jorapokhar,22.41141,85.76497,Jharkhand,20260926
Kanchipuram,12.83515,79.70006,Tamil Nadu,20260926
Karur,10.95771,78.08095,Tamil Nadu,20260926
Karwar,14.81361,74.12972,Karnataka,20260926
Kashipur,29.21399,78.95693,Uttarakhand,20260926
Katni,23.83776,80.39405,Madhya Pradesh,20260926
Keonjhar,21.6318,85.59686,Odisha,20260926
Kochi,9.93988,76.26022,Kerala,20260926
Kolar,13.13768,78.12999,Karnataka,20260926
Kollam,8.88113,76.58469,Kerala,20260926
Koppal,15.34522,76.15478,Karnataka,20260926
Kozhikode,11.24802,75.7804,Kerala,20260926
Madurai,9.919,78.11953,Tamil Nadu,20260926
Maihar,24.26594,80.76063,Madhya Pradesh,20260926
Milupara,0,0,,20260926
Motihari,27.09833,84.54916,Bihar,20260926
Munger,25.37459,86.47455,Bihar,20260926
Mysuru,12.29791,76.63925,Karnataka,20260926
Nagapattinam,10.76377,79.84313,Tamil Nadu,20260926
Namakkal,11.22126,78.16524,Tamil Nadu,20260926
Ooty,11.4134,76.69521,Tamil Nadu,20260926
Palkalaiperur,0,0,,20260926
Pampore,0,0,Jammu and Kashmir,20260926
Pathardih,0,0,Jharkhand,20260926
Perundurai,11.27564,77.58794,Tamil Nadu,20260926
Pudukottai,0,0,,20260926
Raichur,16.20546,77.35567,Karnataka,20260926
Ramanathapuram,9.37158,78.83077,Tamil Nadu,20260926
Ranipet,12.92471,79.33331,Tamil Nadu,20260926
Sagar,23.83877,78.73874,Madhya Pradesh,20260926
Salem,0,0,,20260926
Samastipur,25.86222,85.77953,Bihar,20260926
Shillong,0,0,,20260926
Shivamogga,0,0,Karnataka,20260926
Singrauli,24.19973,82.67535,Madhya Pradesh,20260926
Sonipat,28.99478,77.01937,Haryana,20260926
Sri Vijaya Puram,0,0,,20260926
Srikakulam,18.2989,83.89751,Andhra Pradesh,20260926
Suakati,21.6143,85.51543,Odisha,20260926
Thanjavur,10.78523,79.13909,Tamil Nadu,20260926
Thrissur,10.51667,76.21667,Kerala,20260926
Tiruchirappalli,10.8155,78.69651,Tamil Nadu,20260926
Tirunelveli,8.72742,77.6838,Tamil Nadu,20260926
Tirupur,11.11541,77.35456,Tamil Nadu,20260926
Tumakuru,13.34136,77.1022,Karnataka,20260926
Vapi,20.37175,72.90493,Gujarat,20260926
Vellore,12.9184,79.13255,Tamil Nadu,20260926
Vijayapura,16.82442,75.71537,Karnataka,20260926
Virudhunagar Notes,0,0,,20260926
