city,lat,long,state,date
AJMER,26.4521,74.63867,Rajasthan,20260802
ANKLESHWAR,21.63236,72.99001,Gujarat,20260802
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260802
ARRAH,25.55629,84.66335,Bihar,20260802
AURANGABAD-BIHAR,0,0,,20260802
BIDAR,17.90802,77.51524,Karnataka,20260802
CHENGALPATTU,12.69184,79.97661,Tamil Nadu,20260802
CHIKKABALLAPUR,0,0,,20260802
DARBHANGA,26.15216,85.89707,Bihar,20260802
DAVANAGERE,0,0,,20260802
DINDIGUL,0,77.98036,Tamil Nadu,20260802
ELOOR,0,0,,20260802
ERNAKULAM,9.96714,76.29036,Kerala,20260802
FATEHABAD,0,0,Haryana,20260802
GADAG,0,75.62971,Karnataka,20260802
HASSAN,13.00715,76.0962,Karnataka,20260802
HAVERI,14.79354,75.40448,Karnataka,20260802
HOSUR,12.73647,77.83264,Tamil Nadu,20260802
IMPHAL,0,0,Manipur,20260802
JALNA,19.84102,75.88636,Maharashtra,20260802
KADAPA,0,78.82346,Andhra Pradesh,20260802
KANCHIPURAM,0,0,Tamil Nadu,20260802
KARUR,10.95771,78.08095,Tamil Nadu,20260802
KASHIPUR,0,0,Uttarakhand,20260802
KHAIRTHAL,27.6331,76.91869,Rajasthan,20260802
KOCHI,9.93988,76.26022,Kerala,20260802
KOLAR,13.13768,78.12999,Karnataka,20260802
KOLLAM,8.88113,76.58469,Kerala,20260802
KOPPAL,15.34522,76.15478,Karnataka,20260802
KOZHIKODE,11.24802,75.7804,Kerala,20260802
MADURAI,9.919,78.11953,Tamil Nadu,20260802
MAIHAR,24.26594,80.76063,Madhya Pradesh,20260802
MALEGAON,20.54966,74.53462,Maharashtra,20260802
MANGURAHA,26.93841,84.39444,Bihar,20260802
MILUPARA,22.18205,83.51923,Chhattisgarh,20260802
MODINAGAR,28.83059,77.57295,Rajasthan,20260802
MOTIHARI,27.09833,84.54916,Bihar,20260802
NAGAON,26.35,92.66667,Assam,20260802
NAGAPATTINAM,0,79.84313,Tamil Nadu,20260802
NAMAKKAL,0,78.16524,Tamil Nadu,20260802
NAYAGARH,0,0,Odisha,20260802
OOTY,11.4134,76.69521,Tamil Nadu,20260802
PALKALAIPERUR,0,0,,20260802
PATHARDIH,23.6658,86.43166,Jharkhand,20260802
PERUNDURAI,0,77.58794,Tamil Nadu,20260802
PUDUKOTTAI,0,0,Tamil Nadu,20260802
RAICHUR,16.20546,77.35567,Karnataka,20260802
RAJGIR,25.02828,85.42079,Bihar,20260802
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260802
RANIPET,12.92471,79.33331,Tamil Nadu,20260802
SALEM,11.65376,78.15538,Tamil Nadu,20260802
SASARAM,0,0,Bihar,20260802
SHIVAMOGGA,13.93157,75.56791,Karnataka,20260802
SIVASAGAR,0,0,,20260802
SRI VIJAYA PURAM,0,0,,20260802
SRIKAKULAM,18.2989,83.89751,Andhra Pradesh,20260802
SUAKATI,0,85.51543,Odisha,20260802
THANJAVUR,0,0,Tamil Nadu,20260802
THOOTHUKUDI,8.76735,78.13425,Tamil Nadu,20260802
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260802
TIRUNELVELI,0,0,,20260802
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260802
TUMAKURU,13.34136,77.1022,Karnataka,20260802
UDUPI,13.33467,74.74617,Karnataka,20260802
VELLORE,0,0,Tamil Nadu,20260802
VIRUDHUNAGAR Notes,0,0,,20260802
