City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Rupnagar,Poor,274,"PM
10",1/1,
Meerut,Poor,274,"O , PM , PM
3 2.5 10",3/4,
Gurugram,Poor,264,"PM , PM
2.5 10",3/4,
Greater Noida,Poor,222,"PM
10",2/2,
Byrnihat (Meghalaya),Poor,218,"PM
2.5",1/1,
Baghpat,Poor,217,"PM
10",1/2,
Bahadurgarh,Poor,214,"PM
2.5",1/1,
Hapur,Poor,206,"PM
10",1/1,
Dhanbad,Poor,205,"PM
10",1/2,
Ghaziabad,Poor,205,"PM , PM
2.5 10",5/6,
Muzaffarnagar,Poor,203,"PM
10",1/1,
Jind,Moderate,197,"PM
2.5",1/1,
Panipat,Moderate,197,"PM
10",1/1,
Baddi,Moderate,195,"O
3",1/1,
Panchgaon,Moderate,194,"PM
2.5",1/1,
Bulandshahr,Moderate,194,"PM
10",1/1,
Kaithal,Moderate,192,"PM
2.5",1/1,
Charkhi Dadri,Moderate,190,"PM
2.5",1/1,
Jaisalmer,Moderate,184,"PM
10",1/1,
Bikaner,Moderate,180,"PM
10",1/1,
Ballabgarh,Moderate,171,"PM
10",1/1,
Sonipat,Moderate,169,"PM
10",1/1,
Singrauli,Moderate,167,"PM
10",1/1,
Delhi,Moderate,164,"PM , PM
2.5 10",44/47,
Hisar,Moderate,163,"O
3",1/1,
Churu,Moderate,162,"PM
10",1/1,
Bhiwani,Moderate,162,"PM
2.5",1/1,
Noida,Moderate,154,"O , PM
3 10",4/4,
Moradabad,Moderate,151,"PM
10",6/7,
Ambala,Moderate,149,"PM
2.5",1/1,
Dausa,Moderate,145,"PM
10",1/1,
Visakhapatnam,Moderate,142,"PM
10",1/1,
Angul,Moderate,140,"O
3",1/1,
Yamuna Nagar,Moderate,138,"PM
10",1/1,
Tonk,Moderate,137,"PM
10",1/1,
Bhiwadi,Moderate,137,"PM , PM
2.5 10",2/2,
Karnal,Moderate,133,"PM
2.5",1/1,
Faridabad,Moderate,132,"PM , PM
2.5 10",3/4,
Vatva,Moderate,131,"PM
2.5",1/1,
Udaipur,Moderate,131,"PM
10",1/1,
Barmer,Moderate,129,"PM
10",1/1,
Cuttack,Moderate,129,"O
3",1/1,
Sirohi,Moderate,129,"PM
10",1/1,
Banswara,Moderate,127,"PM
10",1/1,
Kurukshetra,Moderate,126,"PM
10",1/1,
Gwalior,Moderate,125,"CO, PM
10",3/4,
Lucknow,Moderate,124,"PM , PM
2.5 10",6/6,
Sikar,Moderate,124,"PM
10",1/1,
Dharuhera,Moderate,124,"PM
2.5",1/1,
Mandikhera,Moderate,121,"PM
2.5",1/1,
Hanumangarh,Moderate,120,"PM
10",1/1,
Gaya,Moderate,119,"PM , PM
2.5 10",3/3,
Sawai Madhopur,Moderate,119,"PM
10",1/1,
Kashipur,Moderate,119,"PM
2.5",1/1,
Hajipur,Moderate,118,"O
3",1/1,
Agra,Moderate,118,"PM
10",6/6,
Siliguri,Moderate,115,"NO
2",1/1,
Fatehabad,Moderate,114,"PM
10",1/1,
Jhunjhunu,Moderate,114,"PM
10",1/1,
Jaipur,Moderate,114,"PM
10",6/6,
