City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ballabgarh,Poor,280,"PM
2.5",1/1,
Greater Noida,Poor,258,"PM
10",2/2,
Faridabad,Poor,237,"PM
2.5",2/4,
Noida,Poor,223,"PM
10",4/4,
Panchgaon,Poor,210,"PM
2.5",1/1,
Dhanbad,Poor,209,"PM
10",1/2,
Meerut,Poor,206,"O
3",4/4,
Panipat,Poor,205,"PM
10",1/1,
Bikaner,Moderate,200,"PM
10",1/1,
Ghaziabad,Moderate,193,"PM , PM
10 2.5",5/6,
Hapur,Moderate,193,"PM
10",1/1,
Bathinda,Moderate,183,"PM
2.5",1/1,
Bhiwani,Moderate,180,"PM
2.5",1/1,
Delhi,Moderate,176,"PM
10",45/47,
Sri Ganganagar,Moderate,174,"PM
10",1/1,
Gurugram,Moderate,173,"PM , PM
10 2.5",3/4,
Baghpat,Moderate,172,"PM
10",1/2,
Churu,Moderate,170,"PM
10",1/1,
Manesar,Moderate,169,"PM
2.5",1/1,
Baddi,Moderate,165,"O
3",1/1,
Dharuhera,Moderate,165,"PM
2.5",1/1,
Byrnihat (Meghalaya),Moderate,158,"PM
2.5",1/1,
Karnal,Moderate,156,"PM
2.5",1/1,
Kaithal,Moderate,154,"PM
2.5",1/1,
Talcher,Moderate,151,"PM
2.5",1/1,
Rupnagar,Moderate,149,"PM
2.5",1/1,
Hanumangarh,Moderate,145,"PM
10",1/1,
Singrauli,Moderate,144,"PM
10",1/1,
Bileipada,Moderate,143,"PM
2.5",1/1,
Angul,Moderate,141,"PM
10",1/1,
Muzaffarnagar,Moderate,137,"O
3",1/1,
Charkhi Dadri,Moderate,137,"PM
2.5",1/1,
Jhunjhunu,Moderate,136,"O
3",1/1,
Pithampur,Moderate,136,"PM
10",1/1,
Banswara,Moderate,135,"PM
10",1/1,
Jind,Moderate,135,"PM
2.5",1/1,
Yamuna Nagar,Moderate,134,"PM
10",1/1,
Bulandshahr,Moderate,133,"PM
10",1/1,
Nagaur,Moderate,133,"PM
10",1/1,
Brajrajnagar,Moderate,132,"NO
2",1/1,
Udaipur,Moderate,127,"PM
10",1/1,
Visakhapatnam,Moderate,127,"PM
10",1/1,
Gaya,Moderate,122,"PM , PM
10 2.5",3/3,
Bhiwadi,Moderate,122,"PM , PM
10 2.5",2/2,
Katni,Moderate,122,"PM
10",1/1,
Gummidipoondi,Moderate,121,"PM
2.5",1/1,
Sikar,Moderate,121,"PM
10",1/1,
Byrnihat (Assam),Moderate,119,"PM
2.5",1/1,
Bhavnagar,Moderate,118,"PM
2.5",1/1,
Chhapra,Moderate,118,"PM
10",1/1,
Buxar,Moderate,118,"O
3",1/1,
Tumidih,Moderate,117,"O
3",1/1,
Pali,Moderate,117,"PM
10",1/1,
Vatva,Moderate,116,"PM
10",1/1,
Bharatpur,Moderate,115,"O
3",1/1,
Amritsar,Moderate,115,"PM
10",1/1,
Rohtak,Moderate,114,"PM
10",1/1,
Jalore,Moderate,113,"PM
10",1/1,
Lucknow,Moderate,111,"PM , O
10 3",6/6,
Fatehabad,Moderate,110,"PM
10",1/1,
