city,lat,long,state,date
ARIYALUR,0,0,Tamil Nadu,20260723
ARRAH,0,0,,20260723
AURANGABAD-BIHAR,0,0,,20260723
BADLAPUR,19.15516,73.26553,Maharashtra,20260723
BELGAUM,0,0,Karnataka,20260723
BETTIAH,26.80229,84.50311,Bihar,20260723
BHAGALPUR,25.24446,86.97183,Bihar,20260723
BIDAR,0,77.51524,Karnataka,20260723
BIHAR SHARIF,25.20084,85.52389,Bihar,20260723
BIKANER,28.01762,73.31495,Rajasthan,20260723
BUXAR,0,0,,20260723
BYRNIHAT-MEGHALAYA,0,0,,20260723
CHENGALPATTU,0,0,,20260723
CHIKKABALLAPUR,0,0,,20260723
DARBHANGA,26.15216,85.89707,Bihar,20260723
DAVANAGERE,0,0,,20260723
DHARWAD,15.46005,75.00778,Karnataka,20260723
DINDIGUL,0,0,Tamil Nadu,20260723
ELOOR,0,0,,20260723
ERNAKULAM,0,0,Kerala,20260723
FATEHPUR SIKRI,0,77.66003,Uttar Pradesh,20260723
HASSAN,13.00715,76.0962,Karnataka,20260723
HAVERI,14.79354,75.40448,Karnataka,20260723
HOSUR,12.73647,77.83264,Tamil Nadu,20260723
IMPHAL,24.80805,93.9442,Manipur,20260723
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260723
KARAULI,26.49831,77.02755,Rajasthan,20260723
KARUR,10.95771,78.08095,Tamil Nadu,20260723
KASHIPUR,29.21399,78.95693,Uttarakhand,20260723
KATIHAR,25.53852,87.57044,Bihar,20260723
KHAIRTHAL,27.6331,76.91869,Rajasthan,20260723
KOCHI,9.93988,76.26022,Kerala,20260723
KOLAR,13.13768,78.12999,Karnataka,20260723
KOLLAM,8.88113,76.58469,Kerala,20260723
KOPPAL,15.34522,76.15478,Karnataka,20260723
KOZHIKODE,0,75.7804,Kerala,20260723
MADURAI,0,0,Tamil Nadu,20260723
MALEGAON,20.54966,74.53462,Maharashtra,20260723
MANGURAHA,26.93841,84.39444,Bihar,20260723
MOTIHARI,0,0,Bihar,20260723
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260723
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260723
NANDESARI,0,0,Gujarat,20260723
NAYAGARH,0,85.09626,Odisha,20260723
OOTY,11.4134,76.69521,Tamil Nadu,20260723
PALKALAIPERUR,0,0,,20260723
PATHARDIH,0,86.43166,Jharkhand,20260723
PERUNDURAI,0,0,Tamil Nadu,20260723
PRATAPGARH,25.92058,81.99629,Uttar Pradesh,20260723
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260723
RAICHUR,16.20546,77.35567,Karnataka,20260723
RAIRANGPUR,22.26675,86.17385,Odisha,20260723
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260723
RANIPET,12.92471,79.33331,Tamil Nadu,20260723
RUPNAGAR,30.21013,73.99427,Punjab,20260723
SAHARSA,25.87498,86.59611,Bihar,20260723
SALEM,11.65376,78.15538,Tamil Nadu,20260723
SATARA,17.68589,73.99333,Maharashtra,20260723
SHIVAMOGGA,13.93157,75.56791,Karnataka,20260723
SRI GANGANAGAR,29.92009,73.87496,Rajasthan,20260723
SRI VIJAYA PURAM,0,0,,20260723
TENSA,21.87279,85.17127,Odisha,20260723
THANJAVUR,0,0,Tamil Nadu,20260723
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260723
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260723
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260723
TUMAKURU,13.34136,77.1022,Karnataka,20260723
UDUPI,0,0,Karnataka,20260723
VAPI,0,72.90493,Gujarat,20260723
VELLORE,0,0,Tamil Nadu,20260723
VIRUDHUNAGAR Notes,0,0,,20260723
