city,lat,long,state,date
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260908
ARRAH,25.55629,84.66335,Bihar,20260908
AURANGABAD-BIHAR,0,0,,20260908
BAGALKOT,16.18673,75.69614,Karnataka,20260908
BAGHPAT,28.94485,77.21865,Uttar Pradesh,20260908
BARAUT,29.10199,77.26334,Uttar Pradesh,20260908
BELGAUM,15.85929,74.61829,Karnataka,20260908
BIDAR,17.90802,77.51524,Karnataka,20260908
BOISAR,0,0,Maharashtra,20260908
BUXAR,25.57548,83.98043,Bihar,20260908
BYRNIHAT-MEGHALAYA,0,0,,20260908
CHENGALPATTU,0,79.97661,Tamil Nadu,20260908
DARBHANGA,26.15216,85.89707,Bihar,20260908
DAVANAGERE,0,0,,20260908
DHANBAD,0,86.42992,Jharkhand,20260908
DINDIGUL,0,0,Tamil Nadu,20260908
ERNAKULAM,9.96714,76.29036,Kerala,20260908
HASSAN,0,0,Karnataka,20260908
HAVERI,14.79354,75.40448,Karnataka,20260908
HOSUR,12.73647,77.83264,Tamil Nadu,20260908
IMPHAL,0,93.9442,Manipur,20260908
JALNA,0,75.88636,Maharashtra,20260908
KADAPA,14.47995,78.82346,Andhra Pradesh,20260908
KANCHIPURAM,0,0,Tamil Nadu,20260908
KANNUR,11.86752,75.35763,Kerala,20260908
KARUR,10.95771,78.08095,Tamil Nadu,20260908
KASHIPUR,29.21399,78.95693,Uttarakhand,20260908
KOCHI,0,76.26022,Kerala,20260908
KOLAR,0,78.12999,Karnataka,20260908
KOLLAM,8.88113,76.58469,Kerala,20260908
KOPPAL,0,0,,20260908
KOZHIKODE,11.24802,75.7804,Kerala,20260908
LEH,34.16504,77.58402,Ladakh,20260908
LUDHIANA,0,75.85379,Punjab,20260908
MACHILIPATNAM,0,0,,20260908
MADURAI,9.919,78.11953,Tamil Nadu,20260908
MANESAR,0,0,Haryana,20260908
MANGALORE,12.84654,74.84056,Karnataka,20260908
MANGURAHA,26.93841,84.39444,Bihar,20260908
NAGAPATTINAM,10.76377,79.84313,Tamil Nadu,20260908
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260908
OOTY,11.4134,76.69521,Tamil Nadu,20260908
PALKALAIPERUR,0,0,,20260908
PANCHGAON,0,0,,20260908
PATHARDIH,23.6658,86.43166,Jharkhand,20260908
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260908
PUDUKOTTAI,0,0,Tamil Nadu,20260908
RAICHUR,0,77.35567,Karnataka,20260908
RAJGIR,25.02828,85.42079,Bihar,20260908
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260908
RANIPET,12.92471,79.33331,Tamil Nadu,20260908
SAHARSA,25.87498,86.59611,Bihar,20260908
SALEM,0,78.15538,Tamil Nadu,20260908
SHILLONG,0,91.88313,Meghalaya,20260908
SIWAN,0,84.35609,Bihar,20260908
SRI VIJAYA PURAM,0,0,,20260908
SRIKAKULAM,0,0,,20260908
SUAKATI,0,85.51543,Odisha,20260908
THANJAVUR,10.78523,79.13909,Tamil Nadu,20260908
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260908
TIRUNELVELI,0,0,Tamil Nadu,20260908
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260908
TUMAKURU,0,77.1022,Karnataka,20260908
UDUPI,0,0,,20260908
VAPI,20.37175,72.90493,Gujarat,20260908
VELLORE,12.9184,79.13255,Tamil Nadu,20260908
VIRUDHUNAGAR Notes,0,0,,20260908
