city,lat,long,state,date
ARIYALUR,11.13849,79.07556,Tamil Nadu,20260917
AURANGABAD-BIHAR,0,0,,20260917
BAGALKOT,16.18673,75.69614,Karnataka,20260917
BALLABGARH,28.33729,77.32633,Haryana,20260917
BANSWARA,23.54109,74.4425,Rajasthan,20260917
BARAUT,0,0,,20260917
BELGAUM,0,0,Karnataka,20260917
BIDAR,17.90802,77.51524,Karnataka,20260917
BIHAR SHARIF,25.20084,85.52389,Bihar,20260917
BUXAR,25.57548,83.98043,Bihar,20260917
CHENGALPATTU,0,0,Tamil Nadu,20260917
CHIKKAMAGALURU,0,0,Karnataka,20260917
COIMBATORE,11.00555,76.96612,Tamil Nadu,20260917
DARBHANGA,26.15216,85.89707,Bihar,20260917
DAVANAGERE,0,0,,20260917
DINDIGUL,0,0,,20260917
ERNAKULAM,0,0,,20260917
FATEHPUR SIKRI,0,77.66003,Uttar Pradesh,20260917
GADAG,15.42977,75.62971,Karnataka,20260917
GORAKHPUR,29.44768,75.67206,Haryana,20260917
GUMMIDIPOONDI,0,0,,20260917
HASSAN,13.00715,76.0962,Karnataka,20260917
HAVERI,14.79354,75.40448,Karnataka,20260917
HOSUR,12.73647,77.83264,Tamil Nadu,20260917
IMPHAL,24.80805,93.9442,Manipur,20260917
JIND,29.31577,76.31502,Haryana,20260917
KANCHIPURAM,12.83515,79.70006,Tamil Nadu,20260917
KANNUR,11.86752,75.35763,Kerala,20260917
KARUR,0,78.08095,Tamil Nadu,20260917
KARWAR,0,0,Karnataka,20260917
KASHIPUR,0,78.95693,Uttarakhand,20260917
KHORA,0,0,,20260917
KOCHI,0,0,Kerala,20260917
KOLAR,0,78.12999,Karnataka,20260917
KOLLAM,8.88113,76.58469,Kerala,20260917
KOPPAL,0,0,,20260917
KOZHIKODE,0,75.7804,Kerala,20260917
MADURAI,9.919,78.11953,Tamil Nadu,20260917
MANDIKHERA,27.94118,77.00873,Haryana,20260917
MANGALORE,0,74.84056,Karnataka,20260917
MUNGER,0,0,,20260917
NAGAPATTINAM,0,0,,20260917
NAMAKKAL,11.22126,78.16524,Tamil Nadu,20260917
OOTY,11.4134,76.69521,Tamil Nadu,20260917
PALKALAIPERUR,0,0,,20260917
PAMPORE,34.01515,74.91895,Jammu and Kashmir,20260917
PATHARDIH,23.6658,86.43166,Jharkhand,20260917
PERUNDURAI,11.27564,77.58794,Tamil Nadu,20260917
PUDUKOTTAI,12.50157,78.59045,Tamil Nadu,20260917
RAICHUR,16.20546,77.35567,Karnataka,20260917
RAMANATHAPURAM,9.37158,78.83077,Tamil Nadu,20260917
RANIPET,12.92471,79.33331,Tamil Nadu,20260917
ROURKELA,22.22496,84.86414,Odisha,20260917
SAHARSA,0,0,Bihar,20260917
SALEM,0,78.15538,Tamil Nadu,20260917
SAMASTIPUR,0,0,,20260917
SHILLONG,25.56892,91.88313,Meghalaya,20260917
SIWAN,26.22096,84.35609,Bihar,20260917
SRI VIJAYA PURAM,0,0,,20260917
SRIKAKULAM,0,0,Andhra Pradesh,20260917
SRINAGAR,0,0,,20260917
SUAKATI,21.6143,85.51543,Odisha,20260917
TENSA,0,85.17127,Odisha,20260917
THANJAVUR,0,0,,20260917
THOOTHUKUDI,8.76735,78.13425,Tamil Nadu,20260917
THRISSUR,10.51667,76.21667,Kerala,20260917
TIRUCHIRAPPALLI,10.8155,78.69651,Tamil Nadu,20260917
TIRUNELVELI,8.72742,77.6838,Tamil Nadu,20260917
TIRUPATI,13.63551,79.41989,Andhra Pradesh,20260917
TIRUPUR,11.11541,77.35456,Tamil Nadu,20260917
TUMAKURU,13.34136,77.1022,Karnataka,20260917
UDUPI,13.33467,74.74617,Karnataka,20260917
VAPI,20.37175,72.90493,Gujarat,20260917
VELLORE,12.9184,79.13255,Tamil Nadu,20260917
VIJAYAPURA,16.82442,75.71537,Karnataka,20260917
VIRAR,19.45591,72.81136,Maharashtra,20260917
VIRUDHUNAGAR Notes,0,0,,20260917
